Agriculture and Farming,Architecture and Building,British Colonialism,Cemeteries and Burial Practices,Daily Life and Occupations,Education,Family and Social Structures,Fashion and Dress,Folk Festivals and Celebrations,Food and Diet,Gambling and Opium,Geography and Topography,Harbor and Waterways,Military and Naval Defenses,Missionary Work,Photography and Imaging,Plague and Disease,Prisoners and Punishment,Religion (Buddhism and Ancestor Worship),River Dwellers (Tankia),Social Classes and Customs,Tea Production and Trade,Trade and Commerce,Transportation,War and Conflict
0.0,0.999992369703257,0.999978544102384,0.0,0.9999991655469742,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.9995326777013016,1.0,0.0,0.0,9.536328438142228e-06,0.0,0.0,0.0,2.93253226252288e-05,0.9998965396853349,0.0,0.9999990462097231,0.9999779481725827,0.0
0.0,0.0,0.9999941591956986,0.0,0.8902870701983493,3.57605976830655e-07,0.9999666205590478,0.9999710325276437,0.0,0.0,0.0,1.1922383436058226e-07,0.0,0.0,0.9999592337750581,0.9999946359824371,0.0,0.0,0.0,0.0,0.9999744910053205,0.0,5.602398455151203e-06,0.0,2.384476545103098e-07
0.0,0.25680875010164916,0.9999988079489697,0.0,0.0003685558280689394,0.0,4.053372747447881e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1922383436058226e-07,2.384476545103098e-07,0.9978172370466551,0.0,2.384476545103098e-07,0.0,0.0,0.9999344333878006,0.0,2.384476545103098e-07,0.0,0.9947790261076198
0.0,2.2649496075333175e-06,0.9996846865811844,2.384476545103098e-07,3.57605976830655e-07,0.0,0.005220855305472116,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,2.4435937782230077e-05,0.02161773527980948,0.00010298345397485864,7.152115983899421e-07,0.0,0.0,0.9999883184255121,0.0,0.0,0.0,6.83061979246391e-05
0.0,0.0,2.384476545103098e-07,0.0,0.9998590060584169,0.0004979371147101341,4.172491052445437e-06,0.6076527713155607,0.0,0.0,0.0,0.0,0.0,0.0,0.9999873646563813,0.9999865299439533,0.0,0.0,2.145812430742744e-06,0.0,0.9997386345579853,0.0,0.0,0.0,0.0
0.0,0.9999592337750581,0.999993682308234,0.0,0.9999995231047478,0.0,0.0,0.0,0.0,0.0,0.0,0.9998286280781559,0.9999994039743072,0.0,0.0,1.1922383436058226e-07,0.0,0.0,0.0,0.0,0.9998056299121513,0.0,0.9999998807761656,0.9999997615523455,0.0
0.0,0.9999996423941084,0.0004961514349769436,0.0,0.9999986887770048,0.0,0.0,0.0,0.0,0.0,0.0,0.9991573288045036,0.9999997615523455,0.0,0.0,1.1920510303298215e-06,0.0,0.0,0.0,1.1922383436058226e-07,0.9998660333616335,0.0,1.0,0.9999983310946448,0.0
0.0,0.9993483803084872,0.9999834292602452,0.0,0.9999997615523455,0.0,2.384476545103098e-07,0.9998892668350091,0.0,0.0,0.0,2.384476545103098e-07,0.0,2.384476545103098e-07,0.0,0.00017995092229050602,0.0,0.0,0.0,0.0,0.9999977350503925,0.0,1.0,0.9997559006972008,4.887331550462726e-06
0.0,0.9999972583629027,1.7881882213854894e-06,0.0,1.0,0.0,0.0004957943335548443,0.9997367292517829,0.0,0.9989832880363202,0.0,0.0,0.0,0.0,0.0,1.6094279633338537e-05,0.0,0.0,0.0,0.0,0.999993563070601,2.384476545103098e-07,0.9999942784020251,0.9998112309916183,0.0
0.0,0.9999772330056317,3.57605976830655e-07,0.0,0.9999997615523455,0.0,0.9990447266444262,0.9999828336494883,0.0,0.9998782955441401,3.57605976830655e-07,0.0,0.0,0.0,0.0,3.635762302378609e-05,0.0,0.0,0.0,0.0,0.9999995231047478,0.0,2.860843551943937e-06,0.0,0.0
0.0,7.152115983899421e-07,0.0,0.0,5.960258064874324e-07,0.0,0.0020510037404340986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9626736611920176,0.0,0.9999998807761656,0.0,0.0,0.9998988047429005,0.0,0.0,0.0,1.1922383436058226e-07
0.0,0.0,0.9998308918542992,0.0,0.5467310550031866,0.0,0.9999828336494883,0.9999432586246728,0.0,0.0,0.0,0.0,0.0,0.0,0.000602575354656909,0.9999971391564481,0.0,2.384100639796216e-06,0.0,0.0,1.0,0.0,3.9342607948134045e-06,0.0,0.0
0.0,0.9991436401060039,0.9953896232834529,0.0,1.0,0.0,2.384476545103098e-07,0.8333284691728216,0.0,0.0,0.0,9.537902768697037e-07,1.0,0.0,0.0,0.9997864408256374,0.0,0.0,0.0,0.0,0.999971509636676,0.9996793270112172,1.0,0.9999996423941084,0.0
0.0,0.9999984503497855,0.0002743454741156448,0.0,0.9999994039743072,0.0,3.57605976830655e-07,1.931087080087046e-05,0.0,0.0,0.0,0.999862102899809,0.9999992847883448,0.0,0.9999880800024706,1.1920510303298215e-06,0.0,0.0,3.57605976830655e-07,1.1922383436058226e-07,0.9999094130976677,0.0,0.9999983310946448,0.9999992847883448,0.0
2.384476545103098e-07,6.675423266711e-06,1.6451621562496577e-05,0.0,1.0,0.0,2.384476545103098e-07,6.675423266711e-06,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.9997380391621365,0.0,0.0,0.0,0.0,0.84388126269127,0.0,0.9999996423941084,0.0,0.0
0.0,1.0,2.384476545103098e-07,0.0,0.0016106044265060682,0.0,4.768952521772007e-07,1.871511944273596e-05,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.9996694413316869,0.0,0.0,0.9950940242491434,0.0,0.010012861069906731,0.0,0.9967768143638384,0.0,0.0
0.0,0.9999668587950798,0.0,0.0,0.0,0.0,0.0,3.57605976830655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.537902768697037e-07,0.0,0.0,0.9999991655469742,0.0,2.741637097347649e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0002539825680435426,0.0,0.9999995231047478,0.9999952318244132,6.104074376855895e-05,0.9928780054574667,0.0,0.0,0.0,0.0,0.0,0.0,0.9999979733108904,0.9999852179418012,0.0,0.0,0.0,0.0,0.9999880800024706,0.0,7.49772492280032e-05,0.0,0.0
0.0,2.384476545103098e-07,0.6002005663585122,0.0,0.015423339732592911,0.9999998807761656,1.1922383436058226e-07,9.65548201459221e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.9999928475132261,0.9999871261826362,0.0,0.0,0.0,0.0,0.0001915099078874105,0.0,0.0,0.0,0.0
0.0,0.0011161646391156799,2.02668910964654e-06,0.0,0.9999996423941084,0.0,0.9999736563218279,0.9999711518062446,0.0,0.0,0.0,5.960258064874324e-07,2.0025823256664133e-05,0.0,0.0,0.9999990462097231,0.0,0.0,8.081528475556432e-05,0.0,0.9999998807761656,0.0,0.0,0.0,0.0
0.0,0.0,1.3112231088685533e-06,0.0,2.384476545103098e-07,0.0,0.0,1.1922383436058226e-07,0.0,0.0,0.0,5.960258064874324e-07,0.0,0.0,0.0,0.999897493414218,0.0,1.0,0.0,0.0,0.9999539897360938,0.0,0.0,0.9999539897360938,4.291615254836678e-06
0.0,0.0,2.384476545103098e-07,0.0,1.0,0.0,2.384476545103098e-07,2.503265527642462e-06,0.0,0.9982220107413058,0.0,0.00017435064955695356,0.9999998807761656,0.0,0.0,0.9998763947369343,0.0,0.0,0.0,7.152115983899421e-07,0.9999949935065885,0.0,2.384476545103098e-07,0.0,0.0
0.0,0.995881445009243,0.0,0.0,0.9999997615523455,0.0,1.5379635408985237e-05,9.774639214810144e-06,0.0,0.0,0.0,0.9997017175145134,0.9999998807761656,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,2.384476545103098e-07,0.9999366963849349,0.0,0.9999970199361381,0.9999979733108904,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998205257127797,0.0,0.0,0.0,1.1922383436058226e-07,0.0,0.0,0.9995520998363302,0.0,0.0,0.0,0.0,0.0,0.0
3.57605976830655e-07,0.47657718602280585,0.0005319836275577972,0.0,0.9999997615523455,0.0,2.384476545103098e-07,5.960258064874324e-07,0.0,0.9999325276065875,0.0,3.9342607948134045e-06,0.9999911785278358,0.0,0.0,0.665375102558364,0.0,0.0,0.0,0.0,0.9999964236267548,0.9999998807761656,1.0,0.9999998807761656,0.0
0.0,0.9999910593932734,0.9999624509683931,0.0,0.9999991655469742,0.0,4.660627183861177e-05,0.9998335130146889,0.9999458823641708,0.0,0.0,3.111633823282833e-05,0.0,0.0,0.0,3.57605976830655e-07,0.0,0.0,0.0,0.0,0.9999991655469742,0.0,0.003377072394426084,0.9914883038739238,0.0
0.0,7.473897217846748e-05,0.0,0.0,1.0,0.0,0.017443088987675437,0.954900190400289,0.0,0.0,0.0,0.9914222805281366,1.0,0.0,0.0,2.4316720484862664e-05,0.0,0.0,0.0,0.05033056580570394,0.9999899870382419,0.0,0.9999299070160224,0.9999990462097231,0.0
1.0,4.768952521772007e-07,0.9995623466267928,0.0,0.9999997615523455,0.0,0.9993223109525633,3.57605976830655e-07,0.0,0.002323611029946715,0.0,0.9999994039743072,1.1922383436058226e-07,0.0,9.537902768697037e-07,0.9998336321459408,0.0,0.0,0.0,0.0,0.9994113523648575,0.0,0.0,1.1922383436058226e-07,0.0
0.9999998807761656,0.9997463746489968,0.0,0.0,0.9999986887770048,0.0,6.794679501487266e-06,4.768952521772007e-07,0.0,4.827519911088096e-05,0.0,0.9999995231047478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0063505178554735e-05,0.999809800954891,0.0,0.0,0.0
0.0,0.0,2.741637097347649e-06,0.0,0.9999837866075887,0.0,0.9999995231047478,0.9999991655469742,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.9032950964900918,0.0,0.9999998807761656,0.0,0.0,0.0,1.1922383436058226e-07,0.9999995231047478,0.0,0.0,0.0,0.0
0.0,0.9998282706280338,5.244836645101891e-06,0.9998252918868366,3.57605976830655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9995003962421148,0.0,0.0,0.0,0.000227267927055963,0.0,0.0,0.9995338693250866,0.0,0.0001563604726836365,0.0,0.0,0.0,0.0
1.0,0.0,0.00022762557542355122,0.0,0.9999986887770048,0.0,1.1922383436058226e-07,3.0992980275534876e-06,0.0,0.9683805552632092,0.0,0.003621836136262546,0.0,0.0,0.0,0.0,0.0,0.0,4.768952521772007e-07,0.0,0.035144811049464764,3.588107956509212e-05,0.7931172873790453,0.0,0.0
0.9966220994396053,0.9999809274340653,0.9999988079489697,0.0,0.0008169602222651839,0.0,0.0,0.0,0.0,0.0,0.0,0.9999997615523455,0.9999998807761656,0.04146208160069109,1.0729066772796614e-06,1.1922383436058226e-07,0.0,0.0,0.0,0.0,2.383985297238489e-05,0.0,0.9999976158993602,0.9999134650179037,1.1922383436058226e-07
0.0,0.0,0.5775034736030319,0.0,5.602398455151203e-06,0.0,0.8519453845317947,7.152486773853717e-06,0.0,0.0,0.0,3.57605976830655e-07,0.9999839057203667,0.0,0.9989430760313919,0.9979808451758158,0.0,1.1922383436058226e-07,1.1922383436058226e-07,0.0,0.00027410732458810205,0.0,1.1922383436058226e-07,0.9998843778066407,0.999998092420356
0.0,0.9999992847883448,0.9971545028771722,0.0,5.960258064874324e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9999924896496935,0.9999998807761656,1.0,1.1922383436058226e-07,5.960258064874324e-07,0.0,0.0,0.0,0.0,1.1922383436058226e-07,0.0,0.9997620021538263,0.9998052723975059,0.999998569577201
0.0,7.271768417527191e-06,0.9999597104328265,0.0,2.741637097347649e-06,0.0,0.0,1.0729066772796614e-06,0.0,0.0,0.0,0.9999871261826362,1.0,0.9999998807761656,0.0,1.1922383436058226e-07,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,6.580483323082031e-05,0.9994378986346745,0.9999995231047478
0.0,4.4341543846915243e-05,4.768952521772007e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.172491052445437e-06,0.9999994039743072,0.9999996423941084,0.0,1.3112231088685533e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.013222266085738621,1.0
0.0,0.15407097638464662,0.9999067910616976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2649496075333175e-06,0.9999933245767333,6.794679501487266e-06,0.0,3.9342607948134045e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1922383436058226e-07,2.384476545103098e-07,1.0
0.0,0.0,0.007122348698625269,0.0,0.0,0.0,0.00020378538317633588,1.1922383436058226e-07,0.0,0.0,0.0,0.0,0.999963999784549,2.384476545103098e-07,6.866355393564394e-05,0.002397217183522593,0.0,0.0,0.0,0.0,3.57605976830655e-07,0.0,0.0,0.9987053274346204,0.9999997615523455
0.0,0.9992201781393184,2.2290207969399845e-05,0.0,8.344530826320806e-07,2.503265527642462e-06,0.9995482870003942,4.410745809479977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.9999994039743072,0.5544746203476699,0.0,0.0,0.0,0.0,0.00014480566390662197,0.0,0.0,0.0,0.9999966621920747
0.0,0.0,0.996461308125909,0.0,0.9999725830414293,0.0,2.384476545103098e-07,0.9985891748069667,0.0,0.0,0.0,1.1922383436058226e-07,0.0,5.960258064874324e-07,0.0,0.9603620867832602,0.0,0.0,0.0,0.0,0.9978171180975783,0.0,5.840804301437963e-06,0.0,0.9999973775557289
0.0,0.9999994039743072,0.665428417151033,0.0,7.152115983899421e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6224695328614105,1.0729066772796614e-06,0.00047685503420558106,0.0,5.244836645101891e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.815155649178337e-06,0.0,0.9993709977122978
0.0,0.9999445705408524,0.9999266906185568,0.0,3.57605976830655e-07,0.0,0.0,3.6956766884532755e-06,0.0,0.0,0.0,0.9961754170942475,0.0,0.9999997615523455,0.0,4.768952521772007e-07,0.0,0.0,0.0,0.0,3.57605976830655e-07,0.0,0.0,0.0,0.9999998807761656
0.0,0.0007795838024849955,0.9999922506003848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999825953950986,0.9919370841772944,0.9999547049191619,0.0,1.191999752936379e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999998807761656
0.0,0.9999498172733181,0.9449940262457472,0.0,1.1922383436058226e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.40182286780755e-05,0.0,0.0005278171203028093,0.0,5.602398455151203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999921314938888
0.0,1.1920510303298215e-06,0.9999887952344767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377546856417446,3.57605976830655e-07,0.9999952318244132,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,9.537902768697037e-07,0.0,7.152115983899421e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.768952521772007e-07,0.0,0.0008904026303143686,0.0,0.9971099347904574,0.0,0.0,0.0,0.0,8.344530826320806e-07,0.0,0.0,0.0,1.0
0.0,0.9740404688714108,0.9999901062017802,0.0,0.0,0.0,5.960258064874324e-07,0.0,0.0,0.0,0.0,0.9939957050225161,2.860843551943937e-06,6.556172929328419e-06,0.0,5.077887036364359e-05,0.0,0.0,0.0,0.0,3.57605976830655e-07,0.0,0.0,0.00039869478217924303,1.0
0.0,3.433240633987644e-05,7.98620799261629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.152115983899421e-07,0.0,0.0014696628975442438,0.0,0.9997260117938407,0.0,4.291615254836678e-06,0.0,0.0,2.384476545103098e-07,0.0,0.0,1.1922383436058226e-07,1.0
0.0,0.9998005052422552,0.9999314555671457,0.0,0.9511423826430385,0.0,2.384476545103098e-07,5.960258064874324e-07,0.0,0.0,0.0,0.0008419570656568176,0.0,0.9898310294248754,0.0,4.649025975411725e-06,0.0,0.0,0.0,0.0,0.03410071591512265,0.0,1.3827837283986177e-05,0.9996914752597658,0.9999992847883448
0.0,0.9994203994743518,0.01912576051286885,0.0,0.11919707314238814,0.0,5.244836645101891e-06,0.0,0.0,0.0,0.0,1.3112231088685533e-06,0.0,8.10672906514931e-06,0.0,2.9800638619015274e-06,0.0,0.0,0.0,0.0,0.00017697202212085816,0.0,0.0,0.0,1.0
0.0,0.9999687645544164,0.0011588655796487268,0.0,0.00022381074989752392,0.0,0.0,0.0,0.0,0.0,0.0,4.768952521772007e-07,0.0,4.768952521772007e-07,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0023417768432403285,9.809591343512558e-05,0.9999998807761656
0.0,0.0,7.74951966764359e-06,0.0,0.0,0.0,0.0,7.152115983899421e-07,0.0,0.0,0.0,0.0,0.0,0.0019572306827131403,0.0,0.999989271993647,0.0,0.9999995231047478,0.0,0.0,3.815155649178337e-06,0.0,0.0,0.0,1.0
0.0,2.02668910964654e-06,3.815155649178337e-06,0.0,0.9999991655469742,0.0,0.0,0.0,0.0,0.0,0.0,3.57605976830655e-07,0.9999979733108904,0.0,0.0,0.00019174825168033482,0.0,0.0,0.0,0.0,0.9910143607407459,0.0,0.9999998807761656,1.0,0.0
0.0,1.1922383436058226e-07,0.9998144485017125,0.0,0.9999946359824371,0.0,0.9999997615523455,0.0,0.0,0.9999995231047478,0.0,0.0,0.0,0.0,1.549650214482945e-06,0.987947426419809,0.0,0.0,0.0,0.0,0.9999997615523455,0.0,0.0,0.0,0.999998569577201
6.663860275601952e-05,5.960258064874324e-07,2.384476545103098e-07,1.0,0.9933062485344621,0.0,0.001284684804793934,0.0,0.0,0.0,0.0,0.9999583995954074,0.0,0.0,0.0,0.00010775234165039116,0.0,0.0,0.9999819997302697,0.0,0.9997763084472675,0.0,0.0,0.0,0.0
0.0,0.9995410186612723,0.08509349642223585,0.0,0.001330460726486682,0.0,0.0,0.9999942784020251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999988079489697,0.0,0.0,0.0,0.0,0.9999954701172836,0.0,8.821472164188826e-06,0.0,7.319025364005416e-05
0.0,0.0,3.57605976830655e-07,0.0,0.9989994690287327,0.0,0.0,0.0,0.0,0.0,0.0,7.868506111230467e-06,0.9999994039743072,0.8706020252595262,0.0,6.675423266711e-06,0.0,0.0,0.0,0.0,1.6689054689322802e-06,0.0,0.9999953509740246,1.0,0.9999520824406596
0.0,0.9999681690287892,1.1922383436058226e-07,0.0,5.125661624805211e-06,0.0,0.0,7.152115983899421e-07,0.0,0.0,0.0,0.999786679222426,0.0,0.9999884376334162,0.0,0.0004961514349769436,0.0,0.0,0.0,0.0,8.344530826320806e-07,0.0,0.0,0.0,0.9989010833066813
0.0,0.9999794975111346,3.57605976830655e-07,0.0,0.9999482672568315,0.0,0.0,0.0,0.0,0.0,0.0,0.005911826386139962,0.0,0.0,0.0,0.0001742315046926457,0.0,0.0,0.0,0.0,3.0520837645098275e-05,0.0,0.9111849918088168,0.9972842138931444,0.9999781865495536
0.0,0.9997616444656517,0.9999840248313399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.419749953541661e-05,0.0,0.9955312893940252,0.0,0.15611864928505037,0.0,0.0,0.0,0.0,4.768952521772007e-07,0.0,0.0,0.0,1.0
0.0,0.3629813249290711,0.0008046998800503857,0.0,0.9999994039743072,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,2.860843551943937e-06,0.0,0.0,0.0,0.00019437008784872756,0.0,0.0,0.0,0.0,0.9999803316610926,1.1922383436058226e-07,1.0,1.0,8.344530826320806e-07
0.0,0.99849860362924,2.6939930650837773e-05,0.0,0.0,0.0,0.0015672333048688536,0.0,0.0,0.0,0.0,0.0,0.0,2.860843551943937e-06,0.0,3.57605976830655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.9999961848443508,3.588107956509212e-05,0.0,0.0002963769841529684,0.0,0.0,8.344530826320806e-07,0.0,0.0,0.0,0.9995604402892819,0.0,0.0008904026303143686,3.0992980275534876e-06,1.1922383436058226e-07,0.0,0.0,0.0,0.0,0.0005362691464593228,0.0,2.384476545103098e-07,0.0,0.010817597949346558
0.0,0.9993119546791984,0.9998573384854024,0.0,0.0,0.0,1.1922383436058226e-07,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,1.1922383436058226e-07,3.57605976830655e-07,8.10672906514931e-06,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.9999998807761656
0.0,9.797670855715701e-05,2.384476545103098e-07,0.0,1.0,0.0,0.00013396663836651168,2.384476545103098e-07,1.1922383436058226e-07,0.9999903445179854,0.0,1.4304226853001367e-06,0.0,0.0,0.0,1.7881882213854894e-06,0.0,0.0,0.0,0.0,0.9999893911761991,0.0,1.0,0.999980808283444,0.0
0.0,0.999998569577201,0.9998337512917564,0.0,0.9999963043233115,0.9998086092494812,7.152115983899421e-07,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.999607261752659,0.0006988777000271895,0.0,0.0,0.0,0.0,0.999940038066315,0.0,0.9999269288741774,0.0,0.6653749439205964
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005115081298833202,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.9999916550353048,0.0,1.4304226853001367e-06,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006098156855188663,0.0,0.0,0.0,3.57605976830655e-07,0.0,0.0,7.152115983899421e-07,0.0,0.006931373194790202,0.0,0.0,0.0,0.0
0.0,0.1480546154682053,0.000545792585287308,0.0,0.0,0.0,0.0,8.344530826320806e-07,0.0,0.0,0.0,1.4304226853001367e-06,0.0,0.9449943536408723,0.0,0.9999878415658437,0.0,0.0,0.0,0.0,2.6701425700381698e-05,0.0,0.0,3.6715037744494694e-05,1.0
0.0,1.0,2.384476545103098e-07,0.0,3.337807925274383e-06,0.0,9.213626325266233e-05,0.0048872041810815725,0.0,0.0,0.0,1.5379635408985237e-05,0.0,0.0,0.0,4.768175586811196e-06,0.0,0.0,4.768952521772007e-07,0.0,0.9966229276055739,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0006230502665011128,0.0,2.384476545103098e-07,0.002397217183522593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1922383436058226e-07,0.0,0.0,2.02668910964654e-06,0.0,0.01771307659616128,0.0,0.0,0.0,0.0
0.0,0.9999992847883448,0.0,0.0,5.960258064874324e-07,0.0,0.0003153134188156326,0.0002782752968253366,0.0,0.0,0.0,1.1922383436058226e-07,0.0,0.0,0.0,0.9998815157363133,0.0,0.0,0.9995038485650231,0.0,0.9997081485233323,0.0,0.0,0.0,0.0
0.0,0.9999992847883448,0.0,0.0,0.0,0.0,3.57605976830655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.344530826320806e-07,0.0,0.0,0.000976734316039951,0.0,0.9999746102424983,0.0,0.0,0.0,0.0
0.0,0.9999878415658437,0.15204308820786017,0.0,0.9999986887770048,0.0,0.0,0.9998952282795958,0.0,0.0,0.0,0.9999462401182608,0.0,2.384476545103098e-07,0.0,4.768952521772007e-07,0.0,0.0,4.768952521772007e-07,0.0,0.9999958275089476,0.0,1.1922383436058226e-07,1.0,3.57605976830655e-07
0.0,0.9999997615523455,0.0,0.0,0.9999991655469742,0.0,0.9936109542044677,0.9978164055650263,0.0,0.0,0.0,4.768952521772007e-07,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,2.384476545103098e-07,0.0,0.9999561352031626,0.0,0.0,0.0,0.0
0.0,0.9999982118117786,0.0,0.0,0.9999650719680174,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,1.1922383436058226e-07,0.0,0.0,0.0,0.9997832224309079,0.0,0.0,0.9999996423941084,0.0,0.9999140608674435,0.0,0.0,0.0,0.0
