,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_class,sentence_class_name
962,41,2,3,Cemeteries and Burial Practices,"I made views of other figures along this monumental highway to the grave of the great Hung Wu, but I have no space for them, and we shall return to the river, only stopping on our way to examine a bamboo plantation.",0,Burial Practices and Funeral Rites
1416,65,7,3,Cemeteries and Burial Practices,"Assuming the population of China to be four hundred millions, and remembering that an equal number requires burial every forty or fifty years, or that the amount of productive land must be reduced every fifty years by the area of four hundred million graves, we can possibly understand how graves are interfering with agriculture and the food supply.",1,Population Dynamics and Settlement Patterns
1417,65,7,3,Cemeteries and Burial Practices,"Let us walk to the outskirts of the Native City just beyond the battle-field, where we can see how thickly the mounds of the dead are scattered over the plain.",0,Burial Practices and Funeral Rites
1418,65,7,3,Cemeteries and Burial Practices,"On the map the red lines branching toward the northeast from the number 66, a half-mile to the west of the Native City, shows our position.",1,Population Dynamics and Settlement Patterns
1419,66,2,3,Cemeteries and Burial Practices,Suppose we allow a square rod for two graves and that only four hundred million burials occur every fifty years; that would diminish the production area one and one-half million acres every half century.,1,Population Dynamics and Settlement Patterns
1420,66,2,3,Cemeteries and Burial Practices,Can we wonder then that there is so much complaint because inviolable sepulture encroaches so heavily upon productive lands.,0,Burial Practices and Funeral Rites
1421,66,2,3,Cemeteries and Burial Practices,"Wherever possible, barren slopes and unproductive places are set apart for cemeteries, but this is frequently not practicable.",0,Burial Practices and Funeral Rites
1422,66,2,3,Cemeteries and Burial Practices,Near Tien-tsin I saw buildings inclosed by brick walls in which many coffins stood above ground quite exposed.,0,Burial Practices and Funeral Rites
1423,66,2,3,Cemeteries and Burial Practices,"The bodies were tumbled out to be stripped of their jewels and trinkets; they were robed in their best apparel and well preserved, as though partially mummified.",0,Burial Practices and Funeral Rites
1424,66,2,3,Cemeteries and Burial Practices,"In the bottom is placed a quantity of quicklime; the body is swathed in a great amount of cotton, and only a slight odor escaped from these newly-opened coffins.",0,Burial Practices and Funeral Rites
1425,66,2,3,Cemeteries and Burial Practices,The dead are kept at least forty-nine days before interment; this is to give the geomancers ample time to locate a lucky burial site.,0,Burial Practices and Funeral Rites
1426,66,2,3,Cemeteries and Burial Practices,"Coffins are often secured irrespective of any imminent prospects of death; indeed, they are always regarded as a very handsome and appropriate birthday gift.",0,Burial Practices and Funeral Rites
1427,66,2,3,Cemeteries and Burial Practices,"Funeral customs in China are so numerous and strange that chapters might be devoted to an account of them; one consists in scattering paper money (small tin-foil imitations of syce) along the road as the funeral procession advances, in order to appease the cupidity of straggling ghosts that may haunt the way.",0,Burial Practices and Funeral Rites
1428,66,2,3,Cemeteries and Burial Practices,"The approaches to the tombs of nobles, as we observed at Nankin, are often marked by rows of stone figures.",0,Burial Practices and Funeral Rites
1429,66,3,3,Cemeteries and Burial Practices,"You see in the distance what appears to be a small pagoda, and beyond a small tower; they both might be called towers of silence; but they are really baby-towers; that is, they are towers in which babes are buried, or rather pitched.",0,Burial Practices and Funeral Rites
1430,66,3,3,Cemeteries and Burial Practices,"All babes under one year of age at death are wrapped in cloths, bound around with strings, and thrown into these towers.",0,Burial Practices and Funeral Rites
1431,66,3,3,Cemeteries and Burial Practices,"It may even be suspected that these baby-towers may be the bourne of many girl-babes before death; you know girl infanticide is not uncommon, and here is facile modus.",1,Population Dynamics and Settlement Patterns
1432,66,3,3,Cemeteries and Burial Practices,"In illustration of how prevalent is the destruction of girl-babes, one writer tells about seeing the following notice posted at the edge of a pond: Girls may not be drowned here.",1,Population Dynamics and Settlement Patterns
1839,83,4,3,Cemeteries and Burial Practices,"Even in this court of the apartments of the Empress, we see weeds intruding, other than widow's weeds;",1,Population Dynamics and Settlement Patterns
1840,83,4,3,Cemeteries and Burial Practices,we see also cedar trees which are well-nigh sacred in China as in many Eastern countries;,1,Population Dynamics and Settlement Patterns
