,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_class,sentence_class_name
700,34,3,1,Architecture and Building,"The purpose of the pagoda in China has been changed from that of a place set apart wholly for the worship of idols to that of a mixed order-that of a religious shrine, and also at the same time a temple of geomancy, if I may express it in that way.",3,History of Buildings
701,34,3,1,Architecture and Building,"It is supposed to bring peace and the protection of Heaven, and to repress all evil influences that may be peculiar to the locality in which it is situated.",0,Architecture and Design
702,34,3,1,Architecture and Building,"I have been in quite a number of pagodas, in different parts of the country, and I do not remember that I have seen one containing idols or occupied by priests; but all apparently vacant and left to exert their influence on the surrounding country; this is why I prefer to call them temples of geomancy.",3,History of Buildings
703,34,3,1,Architecture and Building,Do not laugh at their credulity and simple faith in geomancy; there is not much difference after all; they erect a pagoda and we nail up a horseshoe.,3,History of Buildings
704,34,4,1,Architecture and Building,"This Leaning Tower"" is an unusually large pagoda; it consists of two walls or a pagoda within a pagoda, each wall being six or seven feet in thickness.",0,Architecture and Design
705,34,4,1,Architecture and Building,"It does not appear so large because our position is several hundred yards away at the foot of the hill, which has an elevation of some fifty feet, the pagoda being nearly two hundred feet in height.",0,Architecture and Design
706,34,4,1,Architecture and Building,"I was obliged to retire to this distance to obtain a view of the entire structure, and even now the first story is not visible.",0,Architecture and Design
707,34,4,1,Architecture and Building,"Formerly the hill was covered with fine temples and palaces before that rebellion, but since then the once magnificent center of ""Beautiful Soo"" has been a wilderness of ruins.",3,History of Buildings
1180,51,4,1,Architecture and Building,"Let us advance up this street about one hundred yards, swing to the right another hundred yards, and ascend to the roof of a building known as the German Club Rooms.",2,Urban Development and Planning
1365,62,3,1,Architecture and Building,"You see two coolies with wheelbarrows; these have been allowed to pass the guards to gather up scraps of worthless iron, or something of no value from the ruins.",3,History of Buildings
1366,62,3,1,Architecture and Building,"You see also a woman who has been allowed to pass within the gates; we can only conjecture her mission; it is, doubtless, an urgent one, may be, to search for valuable property or missing friends.",3,History of Buildings
1367,62,3,1,Architecture and Building,"Besides being a sad picture of a pillaged and deserted city, you can see the character of its architecture; its situation on a level plain; its low one-story brick buildings and narrow streets, this being one of the principal thoroughfares.",0,Architecture and Design
1590,70,2,1,Architecture and Building,Looking out over this scene you will obtain a better idea of the appearance of Pekin than chapters of description could give; the buildings scarcely need description; you see them very distinctly.,2,Urban Development and Planning
1591,70,2,1,Architecture and Building,"This street, however, is slightly Europeanized by being macadamized for a short distance, owing, I presume, to its proximity to Legation Street, which is the first street leading west down on our left.",2,Urban Development and Planning
1592,70,2,1,Architecture and Building,"A narrow surface drain extends along the street for a short distance, as you see; this is also an innovation we will attribute to the Europeans; no normal Chinaman of today could ever comprehend the advantages of a sewer.",2,Urban Development and Planning
1593,70,2,1,Architecture and Building,"Nowhere else in Pekin can a piece of paved street or a single yard of sewerage be found, barring Legation Street, which is altogether European.",2,Urban Development and Planning
1594,70,3,1,Architecture and Building,This northern part of Pekin was built by the Mongol conquerors about eight hundred years ago.,3,History of Buildings
1595,70,3,1,Architecture and Building,"Kublai Khan thought bad luck was attached to the old city to the south, so he had that city destroyed and built this northern city.",2,Urban Development and Planning
1596,70,3,1,Architecture and Building,"Under most of the streets in those days fine stone sewers were made, but they have been filled up with débris by the Chinamen of later times.",3,History of Buildings
1597,70,3,1,Architecture and Building,"Splendid springs of clear cold water burst from the mountain-side ten miles to the north, and old Kublai Khan had aqueducts made to bring the water into the city.",2,Urban Development and Planning
1598,70,3,1,Architecture and Building,"Said one European resident of Pekin: ""The Manchus are lazy and growing lazier every year.",3,History of Buildings
1599,70,3,1,Architecture and Building,"If the recent troubles in China should eventuate in driving the Manchus back to their native home in Manchuria, no one would mourn.""",3,History of Buildings
1656,71,9,1,Architecture and Building,"Barricades such as these were thrown up at frequent intervals along the top of the wall in the rear of the Legations, as we have seen.",3,History of Buildings
1657,71,9,1,Architecture and Building,I will now try to familiarize you with the aspect of Legation Street by asking you to go down to the left end of that bridge and mount to the roof of a small building and look to the right or eastward.,2,Urban Development and Planning
1766,79,4,1,Architecture and Building,Let us gaze for a little on this debarred city which the highest foreign dignitaries have not been permitted to enter for centuries.,3,History of Buildings
1767,79,4,1,Architecture and Building,The entire palace enclosure is surrounded by a massive wall faced with tile glazed with imperial yellow.,0,Architecture and Design
1768,79,4,1,Architecture and Building,"Three streets extend across the grounds; three halls, in line north and south, embrace the main buildings; three and nine are sacred numbers; therefore you must expect everything in threes or nines.",0,Architecture and Design
1769,79,4,1,Architecture and Building,"The gate in the wall around the hill on which we stand is triple; the large gateway before you, which is the northern gateway of the Palace, is also triple.",0,Architecture and Design
1770,79,4,1,Architecture and Building,"Seven is the Jewish lucky number, but the Chinese fates (feng-shui) know no numbers but three and the multiples thereof.",3,History of Buildings
1771,79,4,1,Architecture and Building,"This vast space appropriated to private palaces for the Emperor and the Empress contains a lake, gardens and pavilions; it has a fine temple dedicated to the Imperial ancestors.",0,Architecture and Design
1772,79,4,1,Architecture and Building,"There are concubines, I suppose, and guards and bannerman, and servants of many kinds, and court flunkies innumerable, all requiring quarters within the grounds.",3,History of Buildings
1781,80,2,1,Architecture and Building,"Now we are on the southern side of the palace area looking toward Coal Hill, which is hidden behind the gate.",3,History of Buildings
1782,80,2,1,Architecture and Building,"Before us we see the German Field Marshal, Count von Waldersee, passing through the Imperial City on an official tour.",3,History of Buildings
1798,81,2,1,Architecture and Building,"We are at last within the Sacred City, where, until now, none of all those who have visited Pekin have ever been; within grounds from which all the foreign ministers and high functionaries of state have been excluded.",3,History of Buildings
1799,81,2,1,Architecture and Building,"Royal domiciles the world over have taught us to expect to find therein a lavish expenditure of wealth in art and architecture, and why not expect such things in this venerable arcanum of Chinese and Manchurian sovereigns?",3,History of Buildings
1800,81,2,1,Architecture and Building,"On the other hand, in all that we have thus far seen of China we have not been encouraged to expect great things, except, probably, in walls.",0,Architecture and Design
1801,81,2,1,Architecture and Building,"Decay and dilapidation have characterized all places under native rule from Canton to the Capital, and why should we expect it to be otherwise here?",3,History of Buildings
1802,81,2,1,Architecture and Building,We are in the first court and within the great South Gate of the Forbidden City; we have turned a little off to the left and ascended for a short distance an inclined causeway leading to side buildings.,3,History of Buildings
1803,81,2,1,Architecture and Building,"We look diagonally across the court toward an interior gate, called ""Tai-ha-men.""",0,Architecture and Design
1804,81,2,1,Architecture and Building,"It is thus over the country; buildings are mostly roof; and one roof is not enough; there are generally two, and often many attachments.",0,Architecture and Design
1805,81,2,1,Architecture and Building,Look at the weeds and grass growing up from the pavements; that canal is without water; and look at the shrubs growing from the chinks in the walls.,2,Urban Development and Planning
1806,81,2,1,Architecture and Building,"There is grass and wild herbage enough about this court to graze a flock of goats; neither is this owing to the absence of the royal occupants; it is characteristic of the palace grounds, and it is characteristic of China.",0,Architecture and Design
1807,81,2,1,Architecture and Building,Those massive rails before the gate and around it and along the canal near us are elaborately sculptured in white marble; but when once finished they are left for time and neglect to write their traceries upon them.,0,Architecture and Design
1808,81,2,1,Architecture and Building,The yellow glazed tiles of the roofs and the dark green ornamental painting on the interior wooden work of the gate afford an agreeable contrast to the colorless city outside.,0,Architecture and Design
1809,81,2,1,Architecture and Building,"The two bronze lions guarding the approach are works of art, at least of the Chinese order, and were probably cast during the Ming reign when the bronze age was in its zenith.",3,History of Buildings
1815,81,4,1,Architecture and Building,When we pass up that balustered approach to the gate we shall tread upon dragons sculptured in bold relief in the pavement blocks of marble.,0,Architecture and Design
1816,81,4,1,Architecture and Building,"Passing through and entering another smaller court, on the farther side of which stands one of the royal halls, we turn to the right and look westward along its front.",0,Architecture and Design
1817,82,2,1,Architecture and Building,"That alone would give great interest to the scene, but it is one of the main buildings of the palace.",0,Architecture and Design
1818,82,2,1,Architecture and Building,"We would not, of course, expect to find it comparable with imperial homes in European countries; but it does not compare with many palaces in other Oriental countries, nor other structures even in China, such as the Fukien Guild Hall at Ningpo, or the Ancestral Hall at Canton.",0,Architecture and Design
1819,82,3,1,Architecture and Building,"There is nothing to distinguish the building from any old temple, or tea-house, or Yamen, or private home of a mandarin; and we should scarcely expect anything different when we recollect that the Chinese are a people of a single idea-one idea in everything; more than one would denote progress, a lack of which is the distinguishing trait of the people one idea in art-and one in architecture.",0,Architecture and Design
1820,82,3,1,Architecture and Building,"All buildings are on the same plan; a temple may be turned into a palace and vice versa, which is often done.",0,Architecture and Design
1821,82,3,1,Architecture and Building,"Private houses, pavilions, shops, palaces, pai-lau, temples and even gateways embody but one architectural idea; hence in this sacred and long secluded sanctum of the imperial family you see only the same old rickety heaps of brick and tile.",0,Architecture and Design
1822,82,3,1,Architecture and Building,We fail to find anything out of the usual in the buildings; we see some carved tablets on the pillars; we see weather-worn awnings over the doors.,0,Architecture and Design
1823,82,3,1,Architecture and Building,"The court flagging is out of repair; but the bronze figures are beautiful; also the bronze cisterns and the urns or altars, all of which we are naturally disposed to credit to the bronze age of the Mings.",3,History of Buildings
1824,82,3,1,Architecture and Building,"Bronzes are cast at the present time, but it is unreasonable to suppose that inferior modern bronzes would be found in such a place.",3,History of Buildings
1825,82,4,1,Architecture and Building,To a certain extent we may say the Chinese ideas of architecture result more or less from their religious ideas.,0,Architecture and Design
1826,82,4,1,Architecture and Building,"As spirits go in a straight line, it is not wise to have buildings higher than the city wall, otherwise you might have undesirable visitants.",2,Urban Development and Planning
1827,82,4,1,Architecture and Building,The mythical creatures in bronze or marble placed out by the entrance are supposed to have a real influence in keeping out evil spirits and preserving the peace of the household.,0,Architecture and Design
1828,82,4,1,Architecture and Building,"Geomancers are a necessary part of the palace officials, and they keep the imperial household well stirred up lest the feng-shui should not be right.",3,History of Buildings
1833,82,7,1,Architecture and Building,"We enter the building and see considerable furniture of fine workmanship, and some art treasures and bric-abrac not easily moved, most movable belongings having been looted or carried away in the hegira.",3,History of Buildings
1834,82,7,1,Architecture and Building,"We leave this hall on the opposite side, and, passing through another gate, and entering a third court, we take a similar position before another hall.",0,Architecture and Design
1835,83,3,1,Architecture and Building,"Were it not for the different ornamental objects of art and worship, you would scarcely know we are before another building and in another court, the similarity in the appearance of structures is so great; and yet this is the private room of the Empress.",0,Architecture and Design
1836,83,3,1,Architecture and Building,"On the pillars in the porch there are the same carved tablets and similar faded and weather-worn awnings, but the bronze articles of decoration are of a higher order.",0,Architecture and Design
1837,83,3,1,Architecture and Building,The incense burners are more delicate and slender and more richly decorated; the marble bases on which they stand are covered with six or seven patterns of ornamentation.,0,Architecture and Design
1838,83,3,1,Architecture and Building,"The dragon himself, as though conscious of posing before royalty, looks his prettiest, giving the most gracious and graceful curves to his wonted contortions; his hair is stylishly set up in fluffy tufts; his mustache has a dainty twirl, and while his mouth lacks the curves of Cupid's bow, he probably knows that at times, in art, the most hideous is the most beautiful.",0,Architecture and Design
1847,83,7,1,Architecture and Building,"We will pass through the Hall of the Empress, which scarcely contains anything worthy of a stereograph, even if the smallness of the rooms and the poor illumination did not prevent photographic operations;",3,History of Buildings
1848,83,7,1,Architecture and Building,"then we enter another building called the Tai-ho-tien, or ""Hall of Highest Peace,"" which is apparently the most imposing structure in the Forbidden City.",0,Architecture and Design
1849,83,7,1,Architecture and Building,It is ascended by successive marble steps ornamented with magnificent balustrades in richly sculptured marble.,0,Architecture and Design
1850,83,7,1,Architecture and Building,The main hall is two hundred feet in length by ninety feet in width and contains seventy-two pillars;,0,Architecture and Design
1851,84,2,1,Architecture and Building,The floor of this great hall is marble; the floor of the dais on which the royal chair stands is exquisitely inlaid.,0,Architecture and Design
1852,84,2,1,Architecture and Building,"There is no scarcity of fine moral sentiments inscribed on tablets and walls; that motto in large characters over the throne is, as nearly as translatable into English, ""Purity and Righteousness,"" and on the vertical tablet at the right hand is, ""The first step in adjusting the universe is to keep constantly in mind the shaping of one's own character.""",3,History of Buildings
1853,84,2,1,Architecture and Building,"As to whether there is any palpable misfit about any of these fine ethical sentiments surrounding the throne of the Chinese Empire, there may be diversity of opinion.",3,History of Buildings
1854,84,2,1,Architecture and Building,"Williams says in his ""Middle Kingdom"": ""Here the Emperor holds his levees on New Year's Day, his birthdays, and other state occasions; a cortège of about fifty household courtiers stand near him, while those of inferior dignity and rank stand in the court below in regular grades, and, when called upon, fall prostrate as they all make the fixed obeisances.",3,History of Buildings
1855,84,2,1,Architecture and Building,"It is in this hall that Titsingh and Van Braam were banqueted by Kienlung, January 20, 1795, of which interesting ceremony the Dutch Ambassador gives an account and since which event no European has entered the building,"" until, we may now add, the allied armies of Europe and America entered it, in 1900.",3,History of Buildings
1881,86,2,1,Architecture and Building,"These curious structures, resembling gateways, are called pai-lau, and may be found scattered over the Empire.",0,Architecture and Design
1882,86,2,1,Architecture and Building,"Permission to erect a pai-lau must be obtained from the Emperor, and such permission is always looked upon as a high mark of honor.",3,History of Buildings
1883,86,2,1,Architecture and Building,"They are sometimes put up in honor of women who have been noted for purity and filial devotion, and also in honor of widows who have declined a second marriage.",3,History of Buildings
1884,86,2,1,Architecture and Building,"They have frequently been called triumphal arches, but this is altogether a misnomer, for where there have been no triumphs surely there can be no triumphal arches; besides, they are never in the form of an arch.",0,Architecture and Design
1885,86,2,1,Architecture and Building,"There is sometimes a massive profusion of bracket work below a heavy protecting roof of tiling, indeed, one of the strangest peculiarities of Chinese architecture is an exaggerated system of complex bracket work, and this may generally be seen in the pai-lau.",0,Architecture and Design
1886,86,2,1,Architecture and Building,"These commemoration portals are usually placed in streets before temples and government offices; sometimes, however, ordinary gateways placed at the ends of streets are mistaken for honorary portals.",0,Architecture and Design
1887,86,2,1,Architecture and Building,"I suppose you have observed the triplicate form of the pai-lau-any number outside of three and its multiples, you will remember, is as fatal as the ill-omened thirteen.",0,Architecture and Design
1888,86,2,1,Architecture and Building,"We erect statues and tablets to commemorate persons of distinction; the Chinese erect pai-lau and place a tablet thereon, their statues being chiefly confined to the temples.",3,History of Buildings
1889,86,2,1,Architecture and Building,"You see the tablets on these, the first being by a free translation, ""Blessing for the People,"" and the one on the second pai-lau, ""A Bright Sky and Clear Mirror,"" whatever that may mean.",3,History of Buildings
1926,89,2,1,Architecture and Building,The occupation of the city by the Allies during the Boxer war has brought this old observatory into still greater fame.,3,History of Buildings
1927,89,2,1,Architecture and Building,If you have expected to find a great imposing structure like those you may have seen for astronomical purposes in Western countries you must be disappointed.,0,Architecture and Design
1928,89,2,1,Architecture and Building,"It is not the building that is notable; in fact you may now see there is no building, only a terrace or a tower built into the wall and some fifteen feet above it.",0,Architecture and Design
2037,94,2,1,Architecture and Building,"This Imperial retreat is called Wan-Shou-Shan, which signifies Hill of Ten Thousand Ages, and has been used as the summer residence of the Empress since the destruction of the original Summer Palace at Yuen-Ming-Yuen, which lies a mile to the north of this place.",3,History of Buildings
2038,94,2,1,Architecture and Building,"Before its destruction it was a magnificent place four and one-half miles in circumference, covered with all sorts of beautiful and luxurious structures.",3,History of Buildings
2039,94,2,1,Architecture and Building,Since its demolition by the Allies in 1860 it has only partially been restored and Wan-Shou-Shan continues to be the Summer Palace.,3,History of Buildings
2040,94,2,1,Architecture and Building,From this point you are able to look across the small lake from an island near the south shore.,0,Architecture and Design
2041,94,2,1,Architecture and Building,"You know that the Palace in Pekin was a city of itself, a Forbidden City, rather than one palatial structure.",3,History of Buildings
2042,94,2,1,Architecture and Building,We find the same here-almost a small city forming an amphitheater on the southern slope of the hill and around the western shore of the lake.,2,Urban Development and Planning
2043,94,2,1,Architecture and Building,Our field of vision includes enly a section of the numerous buildings that extend for nearly a half mile along the shore of the lake.,2,Urban Development and Planning
2044,94,2,1,Architecture and Building,"Off to the right, but not within our range of vision are landing stages, near which are moored row-boats, sail-boats and two small steam yachts, all toys of the Empress.",3,History of Buildings
2045,94,2,1,Architecture and Building,"The most conspicuous object before us on the opposite side of the lake is a gigantic structure or terrace built of solid masonry, and ascended on either side by stone stairways, which are shown on that perpendicular wall by the dark lines.",0,Architecture and Design
2046,94,2,1,Architecture and Building,"Later, before leaving the Summer Palace, we shall pass around the lake and ascend the hill to the left of that tower near the wall.",0,Architecture and Design
2047,94,3,1,Architecture and Building,"Beyond the rail rising from the edge of the water is an artificial rockery, in the construction of which the Chinese show unusual skill.",0,Architecture and Design
