,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_class,sentence_class_name
1015,42,7,24,War and Conflict,"While, then, I regard stress. of environment as the primal cause of nearly all insurrectionary uprisings, the immediate causes often appear to be something quite different to the ignorant and unreasoning insurgent.",1,Political History
1016,42,7,24,War and Conflict,"The Boxer, in his struggle for existence, sees the cause in commercial encroachments; he sees the railway driving his wheelbarrow and carrypole out of business; he sees the steamboat supplanting the house-boat and the sampan; he sees the modern carriage and bicycle relegating the sedan chair; he sees all kinds of machinery interfering with his manual labor.",3,Social Change
1017,42,7,24,War and Conflict,"I believe that any of us with a mind cast in the same mould and with the same training for generations, would be little, if any, different.",3,Social Change
1018,42,7,24,War and Conflict,"An illiterate and superstitious populace will never discover first causes; struggle and stress of circumstances, then, sets the Boxer to looking around for the immediate cause of his ill conditions; he may turn against the ruling dynasty, or against the introduction of railroads, or against coercive land-grabs, or against the beneficent hand which has come from distant lands to lift him into better conditions.",3,Social Change
1019,42,7,24,War and Conflict,Then there are Boxer leaders and Boxer followers-the more intelligent and the ignorant horde who will play the Boxer for plunder.,1,Political History
1020,42,7,24,War and Conflict,"When times are dull and distress prevails, a popular howl goes up against the government administration, or an army of malcontents marches on Washington, or a wailing and lamentation is heard about unrestricted immigration.",1,Political History
1021,42,7,24,War and Conflict,"Throughout all nature there must always be a certain amount of imperfection; the consequence is distress; the attempted remedy is I-Ho-Chuan Societies, under many different names.",3,Social Change
1022,42,7,24,War and Conflict,"I use the words ""must always be"" advisedly; some I know will not agree with this; but I mean, of course, until the millennial days when the rose shall be thornless and the bee shall be without sting and when ""the lamb and the lion shall lie down together.""",3,Social Change
1023,42,7,24,War and Conflict,"Until then human nature will continue to be human nature, or, in other words, there shall continue to be wars and rumors of wars,"" and Boxers of many sorts.",0 ,Military History
1024,42,8,24,War and Conflict,"As I entered the harbor of Cheefoo (see map of Eastern China, Map No. 2) two grim men-of-war anchored in the offing emphasized the fact to me that I was nearing the theater of impending war.",0,Military History
1025,42,8,24,War and Conflict,"Two forts, one on either side of the city, bristling with heavy ordnance, command the harbor and the town.",0,Military History
1026,42,8,24,War and Conflict,"Big guns are always grim visaged, but when loaded and trained on an enemy there is mortal gravity in their sullen muzzles.",0,Military History
1027,42,8,24,War and Conflict,"These forts are on high bluffs, one a mile east and the other about the same distance west of the city; with glasses all the movements of the men at the forts could be seen.",0,Military History
1028,42,8,24,War and Conflict,"Cheefoo is a large city, and while no overt acts of hostility had thus far occurred, large numbers of Boxers were reported to be in the vicinity, and the most trifling affair would be sufficient to turn the treacherous hordes of the city into a fiendish mob.",0,Military History
1029,42,8,24,War and Conflict,"The giant English cruiser ""Terrible"" lay at anchor a mile off shore, with her decks cleared for action and her monstrous black broadside grim with vengeful guns trained on the forts.",0,Military History
1030,42,8,24,War and Conflict,This gave a slight feeling of security; yet it was well known that the forts could lay waste the city in a few hours.,2,Civilian Impact of War
1031,43,2,24,War and Conflict,"We are looking slightly south of east toward the rocky, barren hills which encircle the bay at some distance.",0,Military History
1032,43,2,24,War and Conflict,Those hills extend on the left to the sea and terminate in a promontory on which is located one of the forts mentioned.,0,Military History
1033,43,2,24,War and Conflict,Several Europeans have their homes at the foot of those hills; you can faintly distinguish one near the center of our field of vision a trifle to the right.,0,Military History
1034,43,2,24,War and Conflict,"Fearing an attack from the Boxers, they gathered a few more valuable articles and hastened to the security of the settlement, leaving their home in the care of native servants.",2,Civilian Impact of War
1035,43,2,24,War and Conflict,"The Foreign Concession includes all that flat land lying near the water, and the French Consulate lies midway between the little English church near the beach and the farthest limit of our vision.",1,Political History
1036,43,2,24,War and Conflict,"The first building on this side of the small church, with shrubbery in front, is a hotel; a second hotel stands next to the one just designated and on the opposite side of a narrow street leading out to the beach between them.",0,Military History
1037,43,2,24,War and Conflict,"The nearer building with four windows in a line toward us is the Club House, before which on the beach several modern row-boats are drawn out.",3,Social Change
1038,43,2,24,War and Conflict,"We are here looking southeast, and Taku is toward the northwest, and nearly half-way between us and Taku, at the time I was here, lay the U. S. battleship ""Oregon"" fast upon the rocks.",0,Military History
1039,43,2,24,War and Conflict,"You see the English flag on the yard of the signal-staff; this, with the one black ball, indicates the movement of an English ship, probably the arrival or departure of a warship.",0,Military History
1040,43,2,24,War and Conflict,"Those hotels were filled with missionaries and other refugees; bedding, boxes and bundles filled the courts of the hotels; some had come from stations in the interior, some from Tien-tsin, others from Pekin by the last train before the railway was destroyed.",2,Civilian Impact of War
1041,43,2,24,War and Conflict,"some were awaiting a ship for Chemulpo in Corea, some were bound for Japan, others for Shanghai and ports southward, and many for their homes in Europe and America.",3,Social Change
1042,43,2,24,War and Conflict,"There were all kinds and orders of men, women and children; there were arrivals and departures of refugees daily and hourly; the Consuls were busy, each looking after his own people.",2,Civilian Impact of War
1043,43,2,24,War and Conflict,The American Consul had chartered a ship and sent it to bring some seventyfive missionaries from a remote station.,3,Social Change
1048,44,3,24,War and Conflict,"To be prepared for an unexpected attack, many of the Europeans kept sampans in readiness by which they could, on a moment's warning, make for the warships.",0,Military History
1049,44,3,24,War and Conflict,"Correspondents from all parts were arriving and hounding consuls and naval commanders for transportation to the front, or at least to some point nearer the scene of activities.",0,Military History
1050,44,3,24,War and Conflict,War conditions were everywhere manifest; it was every one for himself; no reliable information could be obtained about anything; all kinds of rumors were afloat.,2,Civilian Impact of War
1051,44,4,24,War and Conflict,"Every one sought information, but could fine none; there was a perplexing mystery about all movements, and mystery always increases apprehension.",2,Civilian Impact of War
1052,44,4,24,War and Conflict,Russian agents had engaged several hundred coolies to work on the Siberian Railway; they were placed on board a ship for transportation to Vladivostok when some misunderstanding about pay arose; then a suspicion was aroused among them that they were to become conscripts for military service in the Russian army.,0,Military History
1053,44,4,24,War and Conflict,"They left the ship in rage and consternation, came ashore in sampans, when thousands of coolies and the rabble of the city gathered around them until the streets near the landing were blocked by a mob of many thousands.",3,Social Change
1054,44,4,24,War and Conflict,"This was at once construed as a Boxer uprising; the people of the settlement were thrown into a frenzy of terror; women fled to the small boats on the beach and were soon well out toward the warships; a small band of volunteers which had been organized for protection and composed of clerks and shopkeepers instantly donned their cartridge belts, seized their guns and formed across the street, at the farther end of which was a solid mass of infuriated coolies held back by a cordon of native police.",2,Civilian Impact of War
1055,44,4,24,War and Conflict,"Every man's face showed an expression of fight ""to the death.""",0,Military History
1056,44,4,24,War and Conflict,"He soon arrived in his official chair, accompanied by his usual retinue of subordinate functionaries, followed by a band of soldiers armed, not with their guns, but with bamboo flagellators.",0,Military History
1057,44,4,24,War and Conflict,"After a conference between the Taotai and the European officials, the former harangued the mob, but it refused to disperse, whereupon he ordered the troops to charge with bamboos.",0,Military History
1058,44,4,24,War and Conflict,"It was a spectacle that was suddenly changed from impending horror to the irresistibly ludicrous; a band of imperial soldiers, backed by a line of native police, rushed upon this impenetrable mass of bareheaded coolies, pelting heads and barebacks with relentless fury; the cracks of the bamboos resounded through the streets; they laid on heavy and fast; the front lines of the mob took the brunt, as the great mass was too solid to be quickly moved.",0,Military History
1059,44,4,24,War and Conflict,"The Taotai sat in his chair and urged on the attack; the vigorously laid on strokes rang like pistol shots; after several minutes the dense black crowd began to fall asunder, when the soldiers could better distribute their blows; soon the wilderness of black heads was a pellmell of ignominious flight, and what might have proved a bloody uprising was averted.",0,Military History
1060,44,4,24,War and Conflict,"The small plucky band of shopkeepers and missionaries returned to their several places of abode, the terrified women who were in sampans off shore were rowed back, and the consternation gradually subsided; but it was a baptismal scene in the Boxer war not to be forgotten, and showed, moreover, the magical efficacy of the bamboo as an arbitrator.",0,Military History
1061,44,4,24,War and Conflict,"After five days a German merchant ship arrived, bound for Taku: I secured passage and on the following day reached the naval fleet lying ten miles off the mouth of the Pei-ho, in the bay of Pichili.",0,Military History
1062,44,5,24,War and Conflict,It was a magnificent array of warships and capable of inflicting punishment upon the Boxers if they could have been placed within range.,0,Military History
1063,44,5,24,War and Conflict,Our ship anchored with the fleet over night; on the following morning we entered the mouth of the river amidst the ships and forts whose deadly conflicts only a few days before had sent a thrill of horror over the civilized world.,0,Military History
1064,44,5,24,War and Conflict,"We landed on the south bank of the Pei-ho, proceeded a few hundred yards back from the river, and ascended a pilot tower, from which we obtained a panoramic view in the very center of the scene of action which resulted in the capture of the Taku forts.",0,Military History
1097,47,2,24,War and Conflict,"The relief expedition under Admiral Seymour had failed to reach Pekin, and after great loss and privation had returned to Tien-tsin.",0,Military History
1098,47,2,24,War and Conflict,"Notwithstanding the gloomy news from every quarter, every foreign warship flung out the Stars and Stripes in honor of the American nation's birthday.",0,Military History
1099,47,2,24,War and Conflict,"There was no jubilant popping of firecrackers, which we are wont to hear on this festal day, but there was the crackling of destructive flames which were everywhere devouring the vacated homes of the terrified inhabitants.",2,Civilian Impact of War
1100,47,2,24,War and Conflict,"On the following day, news came that the relieving force which had been dispatched to Tien-tsin had been driven back and might have to retreat to the seacoast.",0,Military History
1101,47,2,24,War and Conflict,The crippled ships which had been in conflict at Taku were strung along the river in different stages of convalescence.,0,Military History
1102,47,2,24,War and Conflict,"Refugees were hourly arriving from Tien-tsin; some, finding passage in departing steamers, while others found temporary shelter on the ""Monocacy.""",2,Civilian Impact of War
1103,47,2,24,War and Conflict,At low tide the opposite shore is lined with bloated human forms which have floated down from villages up the river where the Boxers have done their bloody work or where the Russian relief force slaughtered everything before it on its march to Tien-tsin.,2,Civilian Impact of War
1104,47,4,24,War and Conflict,"the steed, The mustering squadron, and the clattering car Went pouring forward with impetuous speed,",0,Military History
1113,47,7,24,War and Conflict,"I went on board, and a soldier in command said he was neither authorized to carry nor to refuse to carry any one.",0,Military History
1114,47,7,24,War and Conflict,"""Tien-tsin is the best place I know of to leave, just now; but go if you like,"" said the blunt commander of the little commissary craft.",0,Military History
1115,47,7,24,War and Conflict,"Yesterday it was nip and tuck all day, and the Allies may be driven down here to-day, but if you are fond of shells bursting in your hair, go.",0,Military History
1116,47,7,24,War and Conflict,"""Well, I've never experienced shells in that way,"" I replied, ""but, as the Chinamen say, I will have a 'look see.'”",3,Social Change
1117,47,7,24,War and Conflict,"We were constantly passing dead bodies floating down, and, on either bank of the river, at every turn, hungry dogs from the deserted villages could be seen tearing at the swollen corpses left on the banks by the ebb tide.",2,Civilian Impact of War
1118,47,7,24,War and Conflict,"It was forty miles of country laid waste, deserted homes, burned villages, along a river polluted and malodorous with human putrefaction.",2,Civilian Impact of War
1119,47,7,24,War and Conflict,The city had been reinvested; the previous day had witnessed a stubbornly contested attack at the railway station.,2,Civilian Impact of War
1120,47,7,24,War and Conflict,"Conflagration had already laid waste the entire French Concession and a good part of the English; housetops were covered with extemporized defenses; storehouses had been employed to provide defensive barricades; bales of wool, bags of peanuts, sacks of licorice-root and sacks of rice, in enormous quantities, had been utilized for breastworks.",2,Civilian Impact of War
1128,48,2,24,War and Conflict,"Many talk of the horrors of war who know little of their actualities, and for that reason such a scene as this, though it is repulsive, is also educative; for, to know truly, you must see, and even this repellent scene is but a slight hint of war's horrors.",0,Military History
1129,48,2,24,War and Conflict,"For ten days before I came here, dead bodies, in incredible numbers, had been floating down the river, and, several times a day coolies were sent to this place with poles to set free the accumulation of bodies and allow them to float down stream.",2,Civilian Impact of War
1130,48,2,24,War and Conflict,"At this moment, you see, there are only four or five in view, but at other times there are large numbers, especially in the morning, after a night's accumulation.",0,Military History
1131,48,2,24,War and Conflict,"Many of these dead have been killed by the relief troop who first entered Tien-tsin; others, by the second advance of reënforcements, and many, previously, by the Boxers and were probably Christian converts.",2,Civilian Impact of War
1132,48,3,24,War and Conflict,"This part of the city, lying between the railway station and the French Concession, was the center of the heaviest firing on several occasions, and every building is gutted by fire or riddled with shot.",2,Civilian Impact of War
1133,48,3,24,War and Conflict,We are looking nearly south; the railway station is less than a quarter of a mile behind us and is surrounded by a suburban population.,3,Social Change
1134,48,3,24,War and Conflict,The shattered windows and pierced walls everywhere tell how the showers of shot swept everything at this point.,2,Civilian Impact of War
1135,48,3,24,War and Conflict,You see the shell mementoes on this building at the right; there are other buildings along this Bund even more thoroughly scarred than those.,2,Civilian Impact of War
1136,48,3,24,War and Conflict,Military orders were given that no water should be used unless boiled; but the order was often disregarded.,2,Civilian Impact of War
1137,48,3,24,War and Conflict,"Soldiers frequently have little regard for sanitary orders or law, and have a happy way of turning privations and hardships into fun.",0,Military History
1138,48,3,24,War and Conflict,"These poor fellows will, in their turn, float down the river to feed the starving dogs of the river-side villages, and yet, they are somebody's dear ones, and none will ever know how many thousands have been thus borne away uncoffined on the turbid waters of the Pei-ho.",2,Civilian Impact of War
1139,48,4,24,War and Conflict,"We will leave this grewsome scene, pass out upon the Bund, and turning to the left, follow it for a mile downstream to a point in the river where small boats depart for Tongku.",0,Military History
1140,48,4,24,War and Conflict,"At this time a walk along this street on the river is a perilous undertaking— sniping"" is constantly going on and there is scarcely a minute when one cannot hear the ominous hiss of passing bullets.",2,Civilian Impact of War
1141,48,4,24,War and Conflict,"Once I stood talking with a soldier, only for a few moments, when he ejaculated: ""Come out of this! Didn't you hear that bullet come between us?""",0,Military History
1142,48,4,24,War and Conflict,At length we arrive at the place where barges have been brought in to convey native Christian refugees to Tongku and other places of safety.,2,Civilian Impact of War
1143,49,2,24,War and Conflict,"It is evident from the flight of these poor native Christians that there is still no security for life here in Tientsin; even after the arrival of ten thousand foreign troops, a feeling of anxiety and uncertainty prevails.",2,Civilian Impact of War
1144,49,2,24,War and Conflict,"We see before us only a handful of native Christians, many women and children among them, with coolies to assist in carrying a few bundles which contain all they have left of material possessions.",2,Civilian Impact of War
1145,49,2,24,War and Conflict,"The order has been given to go aboard, and these are the first of the line from an assemblage that will pack that big iron barge; and thus they have been leaving since the river was cleared for the passage of boats.",0,Military History
1146,49,2,24,War and Conflict,They go they know not where; they know not whether they will ever return; their homes are burned; their friends are scattered and many of them killed.,2,Civilian Impact of War
1147,49,2,24,War and Conflict,"Their mothers can only tell them that their own bad people have burned their homes and now seek to kill them, but the foreigner will save them; this is all they can be made to understand; they have curious little child-thoughts of their own about it all, but with undiminished faith in maternal guardianship, they cling to their mother's hand, unconscious of their hapless fate.",2,Civilian Impact of War
1149,50,2,24,War and Conflict,"This church is situated on the boundary between the English and French Concessions, and escaped, in quite an extraordinary way, destruction from both fire and shell, although in the direct line of bombardment.",2,Civilian Impact of War
1150,50,2,24,War and Conflict,"Soon after my arrival in Tien-tsin I met this worthy father, who told me how large a flock he was sheltering and feeding in the basements and cellars of his church and other church buildings.",2,Civilian Impact of War
1151,50,2,24,War and Conflict,"He said if I would come on the following day, he would do what he could to induce his terrified flock to leave the cellars and come out into the court for a few minutes, but I must be in readiness to operate quickly and not expose them too long to the bursting shells.",2,Civilian Impact of War
1152,50,2,24,War and Conflict,"They were all notified to be in readiness at a given hour, and when I had taken my position, Father Quilloux and another father led the way out into the open yard, followed by this cowering host-men, women and children-young and old.",2,Civilian Impact of War
1153,50,2,24,War and Conflict,"Scarcely had they assembled when a shell burst overhead with the crash of a near thunderbolt; they ducked and trembled and began to show an agony of impatience, when Father Quilloux called out from his position in front: ""Be quick! They are afraid!""",2,Civilian Impact of War
1154,50,2,24,War and Conflict,"The work was done hastily, and it did not seem that the whole time occupied could exceed three minutes, and yet three shells exploded very near during that brief space.",0,Military History
1155,50,2,24,War and Conflict,"You may notice all conditions of people in this gathering; on the left, near the front, are three small children carried in arms; further back, on the left, I see two gray heads; on the right, in front, some fairly pretty girls.",3,Social Change
1156,50,2,24,War and Conflict,"He pointed out to me a fresh grave, near us on the left, where on the previous day he had buried one of them.",2,Civilian Impact of War
1157,50,3,24,War and Conflict,"A hundred sights in Tien-tsin alone would give you a fuller conception, but even the greatest number could not tell vou all.",3,Social Change
1158,50,3,24,War and Conflict,It is impossible to picture the apprehension of faces on the street-the roar of bursting shells and deadly smaller missiles that filled the air.,2,Civilian Impact of War
1159,50,3,24,War and Conflict,"Subterranean housekeepers cannot be "" sculptured by the sun "" nor can pale, fear-stricken faces peering out of cellar windows; nor the measured tread of soldiers at all hours of day and night; nor the thrilling bugle-calls in every direction.",2,Civilian Impact of War
1160,50,3,24,War and Conflict,"The transportation of commissary stores for all the different troops fills the streets with every form of nondescript conveyance-army wagons, carts, rikishas,"" wheelbarrows, pole-coolies, confiscated carriages.",0,Military History
1161,50,3,24,War and Conflict,"At one time, when the fire from the enemy was becoming stronger and the rout of the Allies was imminent, a weeping and disconsolate little English mother came running across the street to a near neighbor with this pitiful and tragic request: ""Now, Mr. won't you promise to shoot my children if they get in?""",2,Civilian Impact of War
1162,50,3,24,War and Conflict,"This horrible request was prompted by maternal love; its fulfillment would have been humane, in comparison with an assured butchery by the enemy; but, come what would, the manly neighbor could not, even in the name of humanity, promise to take the lives of sweet little children with whom he had been wont to play.",2,Civilian Impact of War
1170,51,3,24,War and Conflict,"This street, a little beyond the farthest point in sight, was crossed by a breastwork composed of bags of rice; just before us it was defended by the ancient cheval-defrise.",0,Military History
1171,51,3,24,War and Conflict,"They are cooking-houses and sleepingplaces for the servants of well-to-do English families living in adjoining houses facing on a street called Victoria Terrace; but the occupants had fled, leaving the houses in care of a gentleman, who gave me permission to occupy one of the them.",3,Social Change
1172,51,3,24,War and Conflict,"Before this time I had taken shelter, as before stated, in a vacated room of a Chinese home, but after three nights my room was claimed by officers of the United States Marines, when I removed to one of those houses opposite us.",2,Civilian Impact of War
1173,51,3,24,War and Conflict,The Ninth United States Infantry had arrived from the Philippines and every available house was commandeered.,0,Military History
1174,51,3,24,War and Conflict,"One of the shells which passed through that wall by the trees, on the right-hand side of this street, exploded in passing through the wall and the fragments entered the room I occupied and lodged in the back of a fine piano; but each night I took the precaution to haul the sofa on which I slept behind some interior wall.",2,Civilian Impact of War
1175,51,3,24,War and Conflict,"These houses were of brick, and one wall of brick was sufficient to explode a shell and a second would stop the fragments; but those failing to explode would pass through several brick walls.",0,Military History
1176,51,3,24,War and Conflict,"The bombardment was intermittent; sometimes for a half-day scarcely a shot would be fired; then it would be resumed again, possibly at midnight, or at some hour in the night.",0,Military History
1177,51,3,24,War and Conflict,"Those not experienced in conditions of war, and especially of bombardment, cannot possibly imagine the startling effect of bursting shells.",2,Civilian Impact of War
1178,51,3,24,War and Conflict,"During one afternoon, when firing was unusually severe, three shells struck within the same number of minutes; one tearing through the walls of the City Hall and two others bursting within the barracks of the United States Marines, but doing little damage.",0,Military History
1179,51,3,24,War and Conflict,"A little later, on the same afternoon, a shell entered the quarters of the British Marines, adjacent to the United States Marines, killing one and wounding two.",0,Military History
1181,51,5,24,War and Conflict,"On the map we find the six red lines which mark the limits of our vision in these three views starting from the eastern side of the English Concession, one block from the river, and branching toward the west and northwest.",0,Military History
1182,51,5,24,War and Conflict,"Before we take this position, however, we should get in mind the positions of the Chinese troops, the Allied forces and the general plan of operations.",0,Military History
1183,51,5,24,War and Conflict,"For several weeks the Boxer and Imperial troops, located mainly within the walled Native City, have been shelling most of the territory included within the Foreign Concessions.",0,Military History
1184,51,5,24,War and Conflict,"Again and again the Chinese had made sharp attacks upon the Allied troops, especially in their efforts to gain control of the railroad station.",0,Military History
1185,51,5,24,War and Conflict,Guns from the ships of the Allies had been placed at different points commanding the enemy in the Native City.,0,Military History
1186,51,5,24,War and Conflict,For several days hundreds of shells had been hurled into the walled city and the smoke from burning buildings showed the effectiveness of their work.,2,Civilian Impact of War
1187,51,5,24,War and Conflict,"One particular point upon which the guns had been trained was the South Gate, in the center of the south wall of the Native City, as we find by the map.",0,Military History
1188,51,5,24,War and Conflict,"Four days before, Monday, July 9, a force of Japanese, Russian and British soldiers had captured the West Arsenal, see on the map about a mile south of the Native City, near the earth wall.",0,Military History
1189,51,5,24,War and Conflict,On the morning of the 13th the Allies had advanced to positions from one-quarter to one-half a mile from the southern wall.,0,Military History
1190,51,5,24,War and Conflict,"The American Marines were on the extreme left near the southwest corner of the walled city; next, on the right, were the Welsh Fusiliers; then come the Japanese deployed on either side of the road to the South Gate, then the British Marines, and farthest to the right, near the river, the Eighth United States Infantry.",0,Military History
1194,52,3,24,War and Conflict,"Perhaps we may at first see nothing extraordinary in this scene, and still, probably not in the history of the world has a landscape been photographed in which, at the time the view was made, events so momentous were being enacted;",1,Political History
1195,52,3,24,War and Conflict,"besides, beyond doubt no other view was taken showing a similar panorama during the action of the Allies before Tien-tsin on that historic day.",0,Military History
1196,52,3,24,War and Conflict,Correspondents from all parts. of the world tried to secure these views and offered to pay me any sum I would mention for them;,1,Political History
1197,52,3,24,War and Conflict,"These things I mention that we may appreciate the privilege we now have of looking upon the field of battle itself, and that, too, at the time when the battle waged in all its fury, when these very buildings on which we stand were vibrating with the deafening roar of more than a hundred cannon, when the thinned numbers of civilians left in the desolate settlement, were waiting in the utmost anxiety to know how the tide of battle would turn, whether in victory or defeat, which meant safety or massacre.",2,Civilian Impact of War
1198,52,3,24,War and Conflict,"The cruel enemy was infinitely superior in numbers, and, if their valor should prove even half equal to their numbers, relentless slaughter awaited all of us.",0,Military History
1199,52,3,24,War and Conflict,"it was a historic day for the world, and it is for these reasons that I ask you to note with more than usual care my explanation of what is before us here and of what we shall see from our next view-points.",1,Political History
1200,52,4,24,War and Conflict,"You see those trees in an open square; the street in which we stood when looking at the public water hydrant, runs along the left side of the square between those trees and the small, low building, the gable end of which we see over this lattice-covered court near us.",0,Military History
1201,52,4,24,War and Conflict,"I mentioned also a shell which entered the barracks of the English Marines, killing one and wounding two.",0,Military History
1202,52,4,24,War and Conflict,"I want you to see the hole in the tile roof made by that fatal shell; you may see it to the extreme right, at the edge of the roof of that second building, the one with three small, square towers.",2,Civilian Impact of War
1203,52,5,24,War and Conflict,"The building nearest us was formerly the English Club Rooms, now used as a hospital and already containing wounded men.",2,Civilian Impact of War
1204,52,5,24,War and Conflict,"To-morrow, when the wounded are brought in from the bloody battle now in progress, this and many other extemporized hospitals will be more than full.",2,Civilian Impact of War
1205,52,6,24,War and Conflict,"Yesterday the cannonading was heavy, especially on account of several lyddite twelve-pound naval guns brought from British ships-indeed, they had been brought direct from Ladysmith, in the Transvaal, and bore each a tablet with the significant device, ""From Ladysmith to Tien-tsin.""",0,Military History
1206,52,6,24,War and Conflict,We suspected some unusual movement was on foot; but in time of war civilians and common soldiers never know the import of military movements.,0,Military History
1207,52,6,24,War and Conflict,The night movement of troops was the gathering of the Allies for a general attack on the Native City of Tien-tsin.,0,Military History
1208,52,6,24,War and Conflict,"Americans, English, Japanese, Welsh, French and a few Austrians, numbering in all, over eight thousand, had moved out, under cover of darkness, to gain an advantageous position for an early general attack.",0,Military History
1209,52,6,24,War and Conflict,"That West Arsenal, the cluster of buildings and tall chimneys in the distance to the left, has, up to a few days ago, been in active operation, turning out all sorts of modern munitions of war.",0,Military History
1210,52,6,24,War and Conflict,"Soon after the investment of the European settlement, this arsenal was bombarded and the Chinese driven out; shortly they reoccupied it, and only a few days before the battle now in progress it was shelled again and burned.",0,Military History
1211,52,6,24,War and Conflict,"It is called the West Arsenal in contradistinction to the East Arsenal, lying at an equal distance on the opposite side of the Pei-ho, or directly behind us, as we stand here.",0,Military History
1212,52,6,24,War and Conflict,"The East Arsenal, which we shall see later, was captured and burned by the first relief force to Tien-tsin.",0,Military History
1213,52,6,24,War and Conflict,The distance from where we stand to the West Arsenal is about two miles; from the arsenal to the Native City it is a little more than half that distance.,0,Military History
1214,52,6,24,War and Conflict,"As we have said, the objective point of the Allies is the South Gate of the Native City, which lies directly north of the arsenal and in line with it.",0,Military History
1215,52,6,24,War and Conflict,"A poor road extends from the arsenal across a muddy and grassy plain to the South Gate, sometimes called the Taku Gate.",0,Military History
1216,52,6,24,War and Conflict,"The brick wall surrounding the river city is twenty-five feet high and from ten to fifteen feet thick, with four principal gates.",0,Military History
1217,52,6,24,War and Conflict,"A mile or over from this wall is the circumvallation of clay, the earth or ""mud-wall,"" some fifteen feet high, which serves as a first line of defense.",0,Military History
1218,52,6,24,War and Conflict,"At the left of the arsenal you can see a dark line extending toward our left; that is the famous ""mudwall"" mentioned so frequently in connection with the exigencies of the Boxer war.",0,Military History
