,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_class,sentence_class_name
760,36,3,23,Transportation,A very brief and limited shopping expedition in a native town necessitates a coolie with a wheelbarrow to carry the change.,0,Transportation Modes and Costs
761,36,3,23,Transportation,"After much preparatory running back and forth, we sailed near eleven o'clock at night.",2,Travel and Historical Events
762,36,3,23,Transportation,"Our houseboat was fitted with sail, but, in the absence of wind, it must be towed by hand by means of long lines from the shore.",1,River Travel and Challenges
763,36,3,23,Transportation,"A light night breeze carried us across the river, where the coolies went ashore with the tow-line and towed through the night while we essayed to sleep in our new and confined quarters.",1,River Travel and Challenges
764,36,3,23,Transportation,"When we arose in the morning we found we had made little progress up the great river, Hankow being still plainly in sight; some time before noon we reached Kinkow, an important town on the Yang-tse only about twenty miles from our starting-place; here we entered a canal or creek which connects the Yang-tse with a small lake some twenty miles inland.",1,River Travel and Challenges
765,37,2,23,Transportation,"My captain stands at his right, his high rank and authority indicated by what appears to be, according to rustic parlance, a ""boiled shirt.""",2,Travel and Historical Events
766,37,2,23,Transportation,"Our cook left us at this place, becoming suspicious we might never return, and our interpreter, who is clad in black, assumed the duties of the runaway cook.",2,Travel and Historical Events
767,37,2,23,Transportation,"You see the door leading into our little cabin, which had a table in the center and a seat on either side used for a bed at night.",2,Travel and Historical Events
768,37,2,23,Transportation,"Have you observed the wrought-iron, handmade anchor projecting over the bow, consisting of four radiating hooks?",2,Travel and Historical Events
769,37,2,23,Transportation,Have you observed the detached rudder suspended at one side and beyond it a cross-bar projecting a little over the free-board?,1,River Travel and Challenges
770,37,2,23,Transportation,"On the end of this a large sculling oar is placed to propel the boat when away from the shore or when becalmed in deep water, where poles cannot be used.",1,River Travel and Challenges
771,37,2,23,Transportation,"It is not an Atlantic liner; but withal, it left with me memories more interesting than those obtained from the floating palaces of the sea.",2,Travel and Historical Events
811,37,6,23,Transportation,"We anchored late that night in the canal, and got away by daylight in the morning, that we might make the end of our boat journey, some ten miles farther, and have the whole day for the last twenty miles, which must be made in chairs.",1,River Travel and Challenges
812,37,6,23,Transportation,At nine o'clock in the forenoon we came to a few houses scattered along the bank of the canal; here we must debark and find sedan chairs; they could only be obtained in a town five miles away.,2,Travel and Historical Events
813,37,6,23,Transportation,"Our ""boy"" must go afoot with several straps of cash over his shoulder-cash to buy eggs in the country, to buy hot water, to mollify the mercenary-cash was our only credential, and the ""boy"" had yet nearly thirty pounds on his back, the equivalent of five Mexican dollars, or two and onehalf dollars in American money.",2,Travel and Historical Events
814,37,7,23,Transportation,"Twenty miles is a good ride in a carriage; it is a long journey in a sedan chair, in a rough mountain district, where there are no roads, where one has to pass many villages, through countless rice-fields on narrow mud dykes, along rocky declivities and up steep slopes.",0,Transportation Modes and Costs
815,37,7,23,Transportation,"Our chairs were of the rustic order, made of bamboo suspended on bamboo poles ten feet long.",2,Travel and Historical Events
816,37,7,23,Transportation,"These fields are separated by ridges of clay sometimes a foot, sometimes two feet above the mud or water.",1,River Travel and Challenges
817,37,7,23,Transportation,"To pass around the corners of the mud-fields, on narrow ridges, without being precipitated into the mud, was the most precarious part of our journey, and in this we did not quite succeed.",2,Travel and Historical Events
818,37,7,23,Transportation,"I would surely be charged with exaggeration should I attempt to say how many times our chair-coolies were pitched over the narrow dyke into the deep mire while attempting to turn the sharp angles, we ourselves only escaping a mudbath by clambering to the treacherous path till the coolies could be extricated.",1,River Travel and Challenges
819,37,7,23,Transportation,"We were, of course, at once surrounded by curious villagers who showed no unfriendliness, but were greatly interested in our modern firearms, and Childs entertained them by bringing down birds from the highest treetops.",2,Travel and Historical Events
820,37,7,23,Transportation,"Only one incident occurred here worth relating, an incident which shows how tricky and unscrupulous the Chinese are in ways of extorting money.",2,Travel and Historical Events
821,37,7,23,Transportation,An old woman hurried into our presence leading a child and affecting great distress of mind; a stream of blood was trickling over the child's face from a scalp wound.,2,Travel and Historical Events
822,37,7,23,Transportation,"She showed us the wound and, jabbering explanations, pointed to our guns, intimating we had shot her child.",2,Travel and Historical Events
823,37,7,23,Transportation,My companion broke into a roar of laughter and showed how we had been shooting altogether in an opposite direction and away from the village in which she lived.,2,Travel and Historical Events
824,37,7,23,Transportation,The natives about us saw the shooting and also laughed at the woman's stupid and futile scheme to obtain money.,2,Travel and Historical Events
825,37,7,23,Transportation,The trifling scalp wound was maternally inflicted and her plan proved a bungling and unsuccessful bit of blackmail.,2,Travel and Historical Events
826,37,8,23,Transportation,"The chair-coolies got a feed of rice from the villagers, and we ate our lunch hemmed in by a staring group of onlookers, which was not altogether agreeable, because one is liable at any moment to be colonized by a drift of eleemosynary insects from leeward, and this prospect is somewhat de-appetizing.",2,Travel and Historical Events
827,37,8,23,Transportation,Another plain of rice fields lay before us which involved unpleasant liabilities and greatly retarded our progress.,2,Travel and Historical Events
828,37,8,23,Transportation,"I looked back and saw one of his coolies submerged in the liquid soil, the other at the front, upon the ridge of clay.",1,River Travel and Challenges
829,37,8,23,Transportation,"The mud just reached the seat of the chair and my friend sat quite helpless, holding his gun out of the mud with one hand and projecting his feet upward.",1,River Travel and Challenges
830,37,8,23,Transportation,"The dilemma was only for a moment, as his loud and intensive language worked as an explosion of dynamite and brought the submerged coolie to the surface and, presto, to the path.",2,Travel and Historical Events
831,37,8,23,Transportation,"As usual, there was no damage except to the coolie's clothes, and that was not serious, as they consisted only of ""onepiece shirt.""",2,Travel and Historical Events
832,37,8,23,Transportation,"A great part of our journey by chair thus far had been across these rice fields, or ""sloughs of despond,"" as Childs called them, but now we had reached the first mountain slope.",2,Travel and Historical Events
833,37,8,23,Transportation,"In many places the tea stood at the door as a sort of a free-lunch trap for wayfarers; in other places it must be paid for at the rate of a cash"" a cup.",2,Travel and Historical Events
834,37,8,23,Transportation,"The cups are small and five or six of them would scarcely equal in quantity an American ""schooner ""; besides tea, about the only drink to be obtained at these inns, is ""sam shui,"" a sort of home-made wine.",2,Travel and Historical Events
837,37,10,23,Transportation,Darkness overtook us and we had yet several miles to go before we reached our destination at a place called Matin.,2,Travel and Historical Events
838,37,10,23,Transportation,"Our chair-bearers had become considerably exhausted and stopped frequently to rest at places on the wayside, where curious rustics would peer around us in the darkness, sometimes thrusting their faces under the front of our covered chairs.",2,Travel and Historical Events
839,37,10,23,Transportation,Our men sometimes left us for a few minutes to quench their thirst at some teahouse; we could hear persons passing and repassing in the darkness.,2,Travel and Historical Events
874,38,5,23,Transportation,"From the appearance of this field you can now understand the difficulties we encountered on our journey in traversing paddy fields for miles along those narrow ridges in sedan-chairs, and especially in turning those angles.",2,Travel and Historical Events
891,39,4,23,Transportation,"As soon as our view was made we started for the town, and as we turned Childs received a heavy stone on the shoulder; it might have disabled a less powerful man.",2,Travel and Historical Events
892,39,4,23,Transportation,"We finally got out of reach and returned to the house of the mandarin, the inhospitable home of the lord of the town, in which our bed had been a door and our food a stone.",2,Travel and Historical Events
893,39,4,23,Transportation,"Our reception in Matin had not created in us a wish for a long sojourn, but rather a somewhat ardent desire to reach our house-boat as soon as possible.",1,River Travel and Challenges
894,39,4,23,Transportation,We shook the dust from off our feet-much dust and by midday were in our sedans again with twenty miles of circuitous mountain trails and paddy-pools before us.,2,Travel and Historical Events
895,39,4,23,Transportation,"I will not relate our experience on the return trip, except to say that at the last town, within five miles of our boat, our chair-bearers left us in total darkness surrounded by a dense gathering of the usual type, while they regaled their chums with tea in some teahouse.",1,River Travel and Challenges
948,40,7,23,Transportation,"A salute of four guns was fired in our honor, that being the highest number given as a mark of honor, and after saluting Chinese fashion, then European fashion, and repeating the formality again and again, bowing like fighting-cocks all the while, we sculled cut into the great yellow Yang-tse-Kiang, where we caught a lively breeze which soon carried us the last twenty miles down stream to Hankow.",2,Travel and Historical Events
949,40,7,23,Transportation,"I paid off my crew, returned the house-boat to the owners and this terminated my trip of a hundred miles into the mountain region.",2,Travel and Historical Events
950,40,7,23,Transportation,"On the following day I took passage on one of the regular steamers for Shanghai, stopping off for a night at Nankin, in order to visit the famous tombs of the Kings.",2,Travel and Historical Events
1105,47,5,23,Transportation,"All railway communication was cut off, and the military at Tien-tsin were driving civilians away, and no hotel or lodging place could be found in Tongku.",2,Travel and Historical Events
1106,47,5,23,Transportation,"On the second day I asked for permission to sleep on the bare deck of the ""Monocacy,"" but my modest request was roughly refused by the Captain, who, with the officious consequence of a man commanding nothing better than an oldfashioned side-wheel tub that had been thirty years poking her prow into the mud banks along the Yang-tse, said he was reserving all space for missionaries.",2,Travel and Historical Events
1107,47,5,23,Transportation,"Accompanied by a young Swiss gentleman, I trudged several times the length of the slough-bound town to obtain only space in which to sleep for one night, hoping the following day to find some way of reaching Tien-tsin.",2,Travel and Historical Events
1108,47,5,23,Transportation,"Fortunately we fell in with a Russian officer, who, learning of our straits for a lodging place, in the blandest and most hospitable manner told us to follow him to the railway station and he would find us a room where he and his fellow officers were temporarily quartered.",2,Travel and Historical Events
1109,47,5,23,Transportation,"A Russian servant was turned out of a small hot room which was furnished with two small benches; on these we slept, each wrapping his coat about his head as a protection against myriads of flies-army flies, I suppose.",2,Travel and Historical Events
1110,47,5,23,Transportation,"I have often had occasion to entertain very high opinions of Russian gentility and politeness, while my opinions of the government are quite otherwise.",2,Travel and Historical Events
1111,47,5,23,Transportation,"The charming manner of a Russian gentleman is remarked by every one; and if there is one fault more conspicuous than another in our own country, I should name it national lack of courtesy.",2,Travel and Historical Events
1112,47,5,23,Transportation,"We made a slender morning repast from articles we bought from the steward of the German ship, and then I left my companion and set out to find transportation to Tien-tsin.",2,Travel and Historical Events
1382,63,3,23,Transportation,We are but a short distance from the Pei-ho (see number 63 in red in the German Concession on the map).,2,Travel and Historical Events
1383,63,3,23,Transportation,"Leaving the Boxers with the guards, let us stroll to the river, where we may witness a novelty in transportation.",0,Transportation Modes and Costs
1384,64,2,23,Transportation,The wheelbarrow is both the cart and the carriage of northern China; it is one of the few things that has attained a higher development in China than in any other part of the world.,0,Transportation Modes and Costs
1385,64,2,23,Transportation,"You can see in those before us the unusual construction, the great size of the wheel which is placed in the center of a heavy frame which projects in all directions; observe also how far apart the handlebars are placed in order to giver power to balance.",0,Transportation Modes and Costs
1386,64,2,23,Transportation,A rope or strap extends from the handle-bars over the man's shoulders; this gives power of equilibrium and distribution of weight.,0,Transportation Modes and Costs
1387,64,2,23,Transportation,"A strong wheelbarrow coolie will carry two passengers and make twenty miles a day on a daily allowance of twenty cents; that would be ten cents for each passenger, or one-half cent per mile about one-fourth the lowest rates on any of our railways.",0,Transportation Modes and Costs
1388,64,3,23,Transportation,"At Shanghai we referred to the wheelbarrow as a passenger vehicle, while here you may see it used in transporting all kinds of commodities.",0,Transportation Modes and Costs
1389,64,3,23,Transportation,They have been brought into requisition in great numbers by the different nations to transport army stores from the boat-landing at the river front to the different places of encampment or to storage places for supplies.,0,Transportation Modes and Costs
1390,64,3,23,Transportation,"This small army of wheelbarrows is in control of the Japanese, as you may see by the flag borne by one of them; a very small flag is also attached to the front of each barrow-a flag with a white field and a black disk in the center.",2,Travel and Historical Events
1391,64,3,23,Transportation,"These wheelbarrow men are often careless about keeping the bearings of the wheels lubricated, and when such is the case the creaking noise under a heavy burden is excruciating.",0,Transportation Modes and Costs
1392,64,3,23,Transportation,"Try to imagine this entire force tearing on with heavy loads and dry axles, and you may realize the susceptibilities of the human tympanum in relation to harmony and discord.",0,Transportation Modes and Costs
1393,64,3,23,Transportation,"But the most interesting thing about these quaint motors is, that in case you have a quantity of merchandise to be moved from one point to another you can have it done by these coolies with their barrows for much less than it would cost you by modern carts, trucks, wagons or railways, and done with greater care and less destruction to the goods transported.",0,Transportation Modes and Costs
1507,67,21,23,Transportation,"We now pass, October 3, to the river before the Quartermaster's office, already shown you, and embark on one of the junks requisitioned by the American army to transport supplies to Pekin.",2,Travel and Historical Events
1510,68,2,23,Transportation,They draw only two or three feet of water; their shallow holds are filled with army supplies.,1,River Travel and Challenges
1511,68,2,23,Transportation,"The only sleeping-place is under those tarpaulins thrown over the poles, and the season is so far advanced that the north winds are exceedingly uncomfortable.",2,Travel and Historical Events
1512,68,2,23,Transportation,"Each boat has a crew of five or six native boatmen, one of whom acts as captain, each junk being in charge of a soldier who cooks his own meals on board.",0,Transportation Modes and Costs
1513,68,2,23,Transportation,"With a favorable wind, a sail is used; at other times each boat is towed by the crew with a line attached to the top of the mast.",1,River Travel and Challenges
1514,68,2,23,Transportation,"The progress upstream with the tow-line is scarcely a mile an hour, and the average time of a passage to TungChow is five or six days.",1,River Travel and Challenges
1515,68,2,23,Transportation,You see this fleet of junks before us is being propelled by the tow-line while its sails remain unfurled; you see also something of the tortuous course of the river.,1,River Travel and Challenges
1516,68,2,23,Transportation,"Sometimes neither the tow-line nor the sail can be used; then poles are employed; these are thrust into the muddy bottom at the bow, the end is placed against the shoulder and then the coolies walk rapidly to the stern of the boat, thumping heavily the deck with their feet at every step.",1,River Travel and Challenges
1517,68,2,23,Transportation,This habit of pounding with their feet at every step as they push from bow to stern is one of the strangest customs among these boatmen.,1,River Travel and Challenges
1518,68,2,23,Transportation,"The effect during the still hours of night is very curious-they ""keep step,"" and there are often several fleets passing in opposite directions at the same time, and the rhythmic pounding of so many bare feet on the hollow sounding decks in the dead of night I cannot forget.",1,River Travel and Challenges
1539,68,4,23,Transportation,"Three times a day I made my cocoa by means of my spirit lamp, and as often did I have my bread and oleomargarine and a fragrant hunk of automatic cheese out of a box that once held two five-gallon cans of kerosene oil.",2,Travel and Historical Events
1540,68,4,23,Transportation,"After walking, sailing, towing and poling for five days we reached Tung-Chow, the end of the journey by junk.",2,Travel and Historical Events
1541,68,4,23,Transportation,"It is thirteen miles from Tung-Chow to Pekin, and that distance had to be made in a four-mule wagon over the worst kind of a road, axle-deep in mud.",2,Travel and Historical Events
1542,68,4,23,Transportation,"In this I spent the night with a single soldier, who shared with me such remnants of things eatable as we could find in my kerosene box.",2,Travel and Historical Events
1543,68,4,23,Transportation,"On the following morning, after lashing some eight or ten pieces of baggage on the top of a well-filled government wagon, I mounted the high seat with a mule driver well versed in all up-to-date vocabularies of profanity for the final stage of my journey from Tung-Chow, the nearest port on the Pei-ho River, to Pekin.",2,Travel and Historical Events
1544,68,6,23,Transportation,"About mid-afternoon, after thirteen miles of dislocating jolts, and weary with hearing the driver's lurid swearwords, we reach the famous capital of the Chinese Empire October 9, 1900.",2,Travel and Historical Events
1664,72,3,23,Transportation,"Carts are used to some extent for transportation, but for long distances the patient, loping camel is the chief burden-bearer.",0,Transportation Modes and Costs
1665,72,3,23,Transportation,They come from points south and from the interior carrying produce; for you may be reminded that agricultural production is quite limited in the vicinity of Pekin.,2,Travel and Historical Events
1666,72,3,23,Transportation,How these meek and uncomplaining transportation drudges must rejoice in the prospective completion of the Siberian Railway with its branch to Pekin!,2,Travel and Historical Events
1667,72,3,23,Transportation,For ages caravans like this have been threading their way over mountains and burning sands for two thousand miles between Siberia and the Chinese Capital.,2,Travel and Historical Events
1710,75,5,23,Transportation,"Toward our left or the north it leads through lofty gateways into the Imperial City and thence into the Palace, which embraces a large area surrounded by massive walls; southward or to our right it leads across the southern or Chinese portion of the city.",2,Travel and Historical Events
1863,84,4,23,Transportation,"Our position and field of vision is given on the map by the red lines, marked 85, which start near the northwestern part of the Forbidden City and extend slightly northeast.",2,Travel and Historical Events
1864,85,2,23,Transportation,It is entitled to a world-wide celebrity for its negative and infernal qualities; there is nothing which shows the sluggish inaptitude and inadaptability of the Chinese mind better than a Pekinese cart.,0,Transportation Modes and Costs
1865,85,2,23,Transportation,"Its evolution covers millenniums, and yet its unaltered primordial capacity for inflicting torture on the traveller cannot be imagined.",1,River Travel and Challenges
1866,85,2,23,Transportation,"Before coming to Pekin a friend warned me against these carts, and now I realize he was a true friend; but his warning did not qualify my anticipation-to know, a person must ride in one.",2,Travel and Historical Events
1867,85,2,23,Transportation,I imagine that the passing of the Car of Juggernaut over one's body would produce a wooing sensation as compared to the jolting of a Pekinese cart.,0,Transportation Modes and Costs
1868,85,2,23,Transportation,"They are not only without springs, the axle and wheels are very heavy, the latter filled with bolts to give strength; the tire is of heavy iron and its outer surface, in nearly all carts, is filled with knobs or bolt-heads an inch high and an inch apart, though the cart before us lacks the customary knobs on the tire.",0,Transportation Modes and Costs
1869,85,2,23,Transportation,The missionaries told me I must take a cart; and I have not yet quite forgiven their poor but well-meant advice.,2,Travel and Historical Events
1870,85,2,23,Transportation,"I expected to find the horses as slow and plodding as the people, and that it would be a leisurely walk of thirteen miles.",2,Travel and Historical Events
1871,85,2,23,Transportation,"My apparatus was soon flying about in the most reckless fashion; my hands were both occupied in holding fast to my extemporized seat, using my elbows as springs; ruts and bottomless mud-holes are plentiful, but the one gait is maintained, and I bumped from side to side; my hat went off and scampered with the apparatus.",2,Travel and Historical Events
1872,85,2,23,Transportation,"Others had travelled in that way, even some missionary ladies had preceded me to the Summer Palace in a similar cart, and both my pluck and endurance were at stake.",2,Travel and Historical Events
1873,85,2,23,Transportation,The jolting was excruciating; it was not the mere possibility of dislocation of joints; I would not mind that; it was the more serious matter of telescoping the vertebræ.,2,Travel and Historical Events
1874,85,2,23,Transportation,"With grim clutch I supported this churning and pounding for something over a mile, when I quite lost my temper; I did not swear, but was verily in a profane mood.",1,River Travel and Challenges
1875,85,2,23,Transportation,"This he did, when in sheer desperation I removed my portables, ordered the cart to return, engaged two street coolies to accompany me, and made the journey and return, twenty-six miles, on foot.",2,Travel and Historical Events
1876,85,2,23,Transportation,"The agonies of this, my first and last attempt, to exploit a Pekinese cart would have been appreciably diminished had I known the proper way of adjusting one's person to the exigencies of the vehicle.",0,Transportation Modes and Costs
1877,85,2,23,Transportation,"No seat is ever used, but instead mattresses and cushions are placed on the bottom and occupants recline and do not attempt to sit erect; but even with the body thus disposed, the thrashing and pounding to which one is subjected is but slightly modified.",1,River Travel and Challenges
1878,85,2,23,Transportation,"In a single day between sunrise and sunset I have made one hundred and seventeen miles in a springless, Russian post-wagon with relays of horses; but that was as nothing compared with a few miles in a Pekinese cart.",2,Travel and Historical Events
1879,85,2,23,Transportation,"The Chinese have devised many unique modes of torture, but none of them show so successful an application of means to an end as this homicidal cart.",2,Travel and Historical Events
2048,94,4,23,Transportation,"When I started for the Summer Palace in the conveyance afore mentioned and found I could not sustain the shock of a Pekinese cart, I picked up on the street two coolies to carry my outfit; they are here before us, one on the rockery and one on the rail.",2,Travel and Historical Events
2049,94,4,23,Transportation,One of these fellows was unequal to the walk of twenty-six miles and gave out on the return when we were within two miles of my quarters.,2,Travel and Historical Events
2050,94,4,23,Transportation,"The one coolie who was entirely exhausted lagged behind, and in the darkness turned into a side alley with the evident intention of secreting himself and retaining my valuable apparatus.",2,Travel and Historical Events
2051,94,4,23,Transportation,"When he seemed to be suspiciously far behind I ran back to the end of the by-way up which I knew he must have gone, and, hearing a slight noise in that direction, I dashed on in the darkness and overtook him just as he was entering a small native house.",2,Travel and Historical Events
2052,94,5,23,Transportation,To reach the mainland from this pretty islet we cross a beautiful bridge at which we will also stop for a moment.,0,Transportation Modes and Costs
2084,97,3,23,Transportation,"An avantcourier stands at one side with an air of superiority, and it is his duty to howl commands for all to clear the way for the important occupant of the chair.",2,Travel and Historical Events
2085,97,3,23,Transportation,"The highest dignitaries are carried by eight bearers, others by four, and ordinary mortals by two.",2,Travel and Historical Events
2086,97,3,23,Transportation,"There are two kinds of sedan-chairs, those made of bamboo for common people, and those elaborately curtained and upholstered.",0,Transportation Modes and Costs
