,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_class,sentence_class_name
256,12,3,14,Missionary Work,"This bevy of Christianized little Orientals seemed much attached to their teacher, and clung to her skirts and fingers as confiding children do in Western lands.",0,Cultural Exchange and Interaction
257,12,3,14,Missionary Work,"I have seen children just as innocent and attractive as those composing this little group, dead in the streets of Tien-tsin after the siege, and floating in the Pei-ho to be devoured by dogs.",2,Impact of Conflict and Migration
258,12,4,14,Missionary Work,"These little Christian girls will now return to their boat down there by the wall, recross the great river and tell to their parents the strange things they have seen in the foreign settlement.",0,Cultural Exchange and Interaction
259,12,4,14,Missionary Work,"And we will take an opposite direction, to our left, to a bridge that connects this foreign settlement with the native city.",0,Cultural Exchange and Interaction
290,15,2,14,Missionary Work,Buddhistic asceticism has left her; almost the Mongolian obliquity of eyes has deserted her since Christian light entered her mind and Christian love her heart.,0,Cultural Exchange and Interaction
291,15,2,14,Missionary Work,"She has been lifted from the low level of her sex among her own people to the level of European culture and refinement, and that by missionary influence.",1,Social Structures and Gender Roles
292,15,2,14,Missionary Work,"Her adopted Christian religion permits her to smile, which she can do charmingly when not posing for a picture; it also permits her to shake hands Western fashion, on an equality with European men and women, which she does gracefully and modestly.",1,Social Structures and Gender Roles
293,15,2,14,Missionary Work,"Her new religion has removed her superstitious fear of the camera, and she is pleased, even anxious, to have her picture taken.",1,Social Structures and Gender Roles
294,15,2,14,Missionary Work,"Their education is practically forbidden; socially they are ostracised; they do not appear in the streets nor at public functions, and I have been told that a Chinese gentleman is supposed to turn his back when one of the opposite sex passes on the street.",1,Social Structures and Gender Roles
295,15,2,14,Missionary Work,"A man, in China, may even kill his wife with impunity, provided he obtains the sanction of the mother (his mother-in-law).",1,Social Structures and Gender Roles
296,15,2,14,Missionary Work,"Can we wonder, either, that the prayer of the Chinese woman who is a Buddhist and believes in transmigration, is often that in the future existence she may be a man?",1,Social Structures and Gender Roles
297,15,2,14,Missionary Work,It would appear from views expressed by the great founder of the Indian religion that his teachings did little to elevate the low state of women in China; for he refers to them in words which might afford grains of comfort to the misogynist and the henpecked husband.,1,Social Structures and Gender Roles
298,15,2,14,Missionary Work,"Here are his words: ""A woman's body has many evil things in it; at birth her parents are not happy; rearing her is without taste' (distasteful); her heart fears men; she must rise early and late, and be very busy; she can never eat before others; her father and mother begrudge the money spent on her wedding; she must leave father and mother; she fears her husband and has times of travail; if her husband curse her she is not permitted to get angry (talk back); in youth her father and mother rule; in middle life her husband; in old age she is at the beck and call of her grandchildren.""",1,Social Structures and Gender Roles
299,15,3,14,Missionary Work,"These devoted workers in the field of the foreign mission were evidently much interested in this woman, and spared no effort to enable me to secure views of native types, who under their Christian influence had come to think of foreigners in a reasonable way.",0,Cultural Exchange and Interaction
300,15,3,14,Missionary Work,"Mr. Nelson explained to me the difficulty of reaching Chinese homes; only men can go to the services when general meetings are held, for it is not considered proper in China for women to assemble with men, or even for young women and ladies of the better class to be seen on the street.",1,Social Structures and Gender Roles
301,15,3,14,Missionary Work,"In order, therefore, that the homes may be reached and mothers and daughters taught to forsake their idolatrous ways, elderly native Christian women are chosen and specially trained and educated for this work.",1,Social Structures and Gender Roles
302,15,3,14,Missionary Work,"This Biblewoman is fifty-three years of age; her name is Mak; she belongs to the middle class; is a widow, and had an only son who died of the plague three years ago.",1,Social Structures and Gender Roles
303,15,3,14,Missionary Work,"On his death bed his faith in his new found “Nirvana was so firm and strong as to turn his mother, who had never been in a Christian church, to the same source of consolation and hope.",0,Cultural Exchange and Interaction
304,15,3,14,Missionary Work,She applied to Christian women to learn about Jesus; then she applied for admission to the Woman's School of the American Board.,1,Social Structures and Gender Roles
305,15,3,14,Missionary Work,"She at once set to work to learn the Chinese characters; she did not ask for aid, but supported herself by selling needles, thread, yarn, etc.",1,Social Structures and Gender Roles
306,15,3,14,Missionary Work,"Mr. Nelson says it is a common thing to see her with her Testament in hand going out from the school to sit at some home and tell the ""Story.""",1,Social Structures and Gender Roles
307,15,3,14,Missionary Work,"Her education necessary for the best work is not yet complete, but while now doing a good work she is still engaged in educating herself.",1,Social Structures and Gender Roles
308,15,3,14,Missionary Work,"She is very correct in her deportment, and, to show how quick she is to observe, Mr. Nelson tells that when she first entered their foreign built house she remarked: ""Your religion is better than the Chinese religions; you are even allowed to move your chair about and sit where you please; while in a Chinese house chairs are not to be moved from their places against the walls.""",0,Cultural Exchange and Interaction
309,15,3,14,Missionary Work,"These women are paid not more than two dollars and a half a month, barely enough for food and clothing.",1,Social Structures and Gender Roles
310,15,3,14,Missionary Work,"In reference to their value and efficiency in the mission field, I give Mr. Nelson's exact words in a letter to me: ""One cannot overestimate the amount of good done in China by a Bible-woman, and there are many doing work which far outshines that of their sisters in this country (America).",1,Social Structures and Gender Roles
311,15,3,14,Missionary Work,"It can be said of many of these humble workers what the Lord said of Mary-'She hath done what she could.'""",1,Social Structures and Gender Roles
509,24,3,14,Missionary Work,A Christian Church in the heart of a Chinese city is always a wonderful sight because of its power of suggestion.,0,Cultural Exchange and Interaction
510,24,3,14,Missionary Work,"All denominations are represented, and it is said that the people in this province have been more susceptible to Christian influence than in many other parts of the country.",0,Cultural Exchange and Interaction
511,24,3,14,Missionary Work,"The sights that meet the eye in Ningpo are very similar to those we have seen in Shanghai and Canton, but still there are some curious things worthy our attention.",0,Cultural Exchange and Interaction
555,27,3,14,Missionary Work,"We must now make our obeisance, and leaving the presence of this august image of the great Indian philosopher, zigzag our way through teeming multitudes to our ship.",0,Cultural Exchange and Interaction
556,27,3,14,Missionary Work,"Returning again to Shanghai, we enter the vehicle which I likened to the ""One-Hoss Shay,"" and passing around the native city enter the compound of the South Gate Presbyterian School, where we will find a charming group of native schoolgirls under the care of Miss Cogdal and receiving instruction in embroidery.",0,Cultural Exchange and Interaction
1044,44,2,14,Missionary Work,"The missionaries are here landing from sampans, carrying their children and portable belongings; they lined timidly from the boats to the hotels-a matron leading a child, a father carrying a babe, a band of coolies carrying baggage, a man with a tennis set, another mournfully pushing a disabled bicycle-all with the same dual expression on their countenances, that of long anxiety and final deliverance.",2,Impact of Conflict and Migration
1045,44,2,14,Missionary Work,"I was surprised to see so many children among the missionaries, but my surprise was quite moderated when I learned that there is a premium on progeny in the mission fields; and that for each child born an annuity is added to the income of the lucky parents.",1,Social Structures and Gender Roles
1046,44,2,14,Missionary Work,"The ship chartered by the Consul lies out at anchor; some are landing here, others on the beach near the hotels we saw from our last position.",2,Impact of Conflict and Migration
1047,44,2,14,Missionary Work,Even these northern points in China for two or three months in summer are intensely hot.,0,Cultural Exchange and Interaction
1148,49,3,14,Missionary Work,"We will leave these fleeing refugees now and retrace our steps over half a mile along the river bank to the Church of the Apostolic Mission, where there are assembled and fed between five and six hundred refugees.",2,Impact of Conflict and Migration
1651,71,6,14,Missionary Work,"Among those trees was the beautiful home of a Chinese prince who had always been friendly with the Europeans, and when the trying ordeal came he proved a prince indeed, turning over to the Legations the use of his home for the native Christian refugees, and delivering up for their use all foodstuffs in his possession.",2,Impact of Conflict and Migration
1652,71,6,14,Missionary Work,"He is a man of fine appearance, as princely in manner as he has proved himself generous at heart, and is known as Prince Su.",1,Social Structures and Gender Roles
1724,76,5,14,Missionary Work,"On the map see the two red lines connected with the number 77, in the center of the Chinese City.",0,Cultural Exchange and Interaction
1728,77,4,14,Missionary Work,"The Association's enterprise was shown by one of the secretaries representing the International Committee in New York, pushing to the front with one of the columns.",0,Cultural Exchange and Interaction
1729,77,4,14,Missionary Work,"About the same time another secretary was detached from the force in the Philippine Islands, where a large work had been conducted since the American occupation and sent to organize the movement in China wherever American troops should be called.",2,Impact of Conflict and Migration
1730,77,4,14,Missionary Work,"At Tien-tsin, Tongku and various less important stations this was done, the activity culminating in securing the building before us which had been a notorious gambling and opium den until closed by military authority.",2,Impact of Conflict and Migration
1731,77,4,14,Missionary Work,"As soon as permission for its use was secured it was made the headquarters for a line of similar buildings in various parts of this city, differing from the others only in the fact that it was located so as to be accessible to the allied armies.",2,Impact of Conflict and Migration
1732,77,4,14,Missionary Work,"Situated as it is in this Chinese City at the junction of the American, German and British camps, it was naturally more used by the troops of these armies than by the troops of other nations, but all were found in the building, and when games were unfamiliar or books and papers were found to be printed in an unknown tongue, or lectures, sermons and songs were unintelligible, the Sikh, Japanese, French or Italian could pen a message home on paper that bore the Association imprint and meet in fellowship in the lunch and coffee rooms which were powerful in restraining men from patronizing the dens of infamy with which every Oriental city is so well supplied.",0,Cultural Exchange and Interaction
1929,89,3,14,Missionary Work,Soon we shall go nearer where we can study them in more detail; but it is not the instruments in themselves which we are to consider; we must remember the time at which they were made.,0,Cultural Exchange and Interaction
1930,89,3,14,Missionary Work,"Those we see on top of the tower, a magnificent bronze celestial globe, a sextant, a sun-dial and quadrants, were all made in 1674 by order of the Emperor Kanghi, under the direction of the Jesuit Father, F. Verbiest, who was at that time President of the Board of Works.",0,Cultural Exchange and Interaction
1931,89,3,14,Missionary Work,"Those instruments were made over two hundred years ago, and when we look at them we are astonished no less by the scientific knowledge displayed than by the marvelous mechanical skill requisite for their construction.",0,Cultural Exchange and Interaction
1932,89,3,14,Missionary Work,"We are still more astonished when we go to a court below at the left hand of the tower and find three instruments made altogether by the Chinese, two planispheres and an astrolabe, made nearly four hundred years before Kanghi gave his imperial order for those we see on the tower.",0,Cultural Exchange and Interaction
1933,89,3,14,Missionary Work,"You may remember when we started out on our itinerary I observed that in China one is constantly in a two-fold state of mind, that of admiration and that of disgust.",0,Cultural Exchange and Interaction
1934,89,3,14,Missionary Work,"In looking at these astronomical instruments made over two hundred years ago and some of them over six hundred years ago, we are once more stirred with admiration.",0,Cultural Exchange and Interaction
1935,89,3,14,Missionary Work,"But for the other state of mind we have only to look around us here to see the usual neglect and dilapidation, the wall in ruins and overgrown with weeds and shrubbery.",2,Impact of Conflict and Migration
1937,90,2,14,Missionary Work,"We have come to this point to see partially several instruments made by the Jesuits, rather than to see an entire single instrument.",0,Cultural Exchange and Interaction
1938,90,2,14,Missionary Work,"A portion of one of the many ornamental dragons upon which the instruments are mounted is very near, so that we are able to inspect details, though of course this is only for decoration and does not show the delicate mathematical accuracy of the instruments.",0,Cultural Exchange and Interaction
1939,90,2,14,Missionary Work,"In the court below the instruments made by the Chinese themselves, not only antedate these Jesuit-made instruments by over four hundred years, but are much finer in scientific and artistic workmanship.",0,Cultural Exchange and Interaction
1940,90,2,14,Missionary Work,"A quite full and careful description of them by J. Thompson, F.R.C.S., will give you a good idea of their merit as well as of their exquisite handicraft; so while we look at those of the Jesuits we will hear about those of the Chinese: ""Here, in addition to the colossal astronomical instrument erected by the Jesuit Missionaries in the seventeenth century we find two other instruments, in a court below, which the Chinese made for themselves, toward the close of the thirteenth century, when the Yuen dynasty was on the throne.",0,Cultural Exchange and Interaction
1941,90,2,14,Missionary Work,"Possibly some elements of European science may have been brought to bear on the construction of even these instruments; although the characters and divisions engraved on their splendid bronze circles point only to the Chinese method of dividing the year, and to the state of Chinese astronomy at the time.",0,Cultural Exchange and Interaction
1942,90,2,14,Missionary Work,"Yet Marco Polo must have been in the north of China at about the period of their manufacture; or, at any rate, John de Carvino was there, for he, under Pope Clement V, became bishop of Cambalu (Pekin) about 1290 A. D., and perhaps with his numerous staff of priests he introduced some knowledge of Western art.",0,Cultural Exchange and Interaction
1954,90,6,14,Missionary Work,"We have been giving attention to circumstances of war, to palaces, to temples, memorial portals and astronomical instruments;",2,Impact of Conflict and Migration
1955,90,6,14,Missionary Work,"The London Mission is located on the east side of Von Ketteler street, about one mile north of the Ha-ta Gate.",2,Impact of Conflict and Migration
1956,91,2,14,Missionary Work,"As a type of South China, you saw the Bible woman at Canton, and of Middle China, you saw a class of pretty girls at Shanghai, and as a representation from the north we offer these Christianized women under the London Mission.",1,Social Structures and Gender Roles
1957,91,2,14,Missionary Work,"An opinion prevails that the Chinese are a dwarfed race; in this respect, they seem, and not unnaturally, to be confounded with the Japanese.",0,Cultural Exchange and Interaction
1958,91,2,14,Missionary Work,"It is a mistake, however; the highest authority places the men in the north of China as being a little larger than the average European or American, and those at the south as a trifle smaller, while the average Chinese woman is smaller than the average of her sex in the West.",1,Social Structures and Gender Roles
1959,91,2,14,Missionary Work,"The scarcity of beauty among Chinese women is remarked by every observer; most persons forget, however, that all of the male sex are everywhere on view, while only the lower class among women are seen by the ordinary observer.",1,Social Structures and Gender Roles
1960,91,2,14,Missionary Work,Before a fair comparison can be made we must hide away from public view an equal proportion of Western beauty.,1,Social Structures and Gender Roles
1961,91,2,14,Missionary Work,"We know, in China, all beauty is jealously screened from vulgar gaze, while the opposite is true in Western countries.",0,Cultural Exchange and Interaction
1962,91,2,14,Missionary Work,"Next to the depressed nasal feature, the ill-shaped mouth mars the Chinese face; the angular eyes do not seriously disparage their appearance.",0,Cultural Exchange and Interaction
1963,91,2,14,Missionary Work,And I am not sure but the usual sadness of the female face in China detracts more from its attractiveness than aught else.,1,Social Structures and Gender Roles
1964,91,2,14,Missionary Work,"A smile improves every face, but it altogether transforms a Chinese woman's face.",1,Social Structures and Gender Roles
1990,92,2,14,Missionary Work,"This group and the group of Chinese women are taken from among several hundred refuges of the London Mission just after the siege of Pekin, and are at this time under the faithful guardianship of a Miss Smith.",2,Impact of Conflict and Migration
1991,92,2,14,Missionary Work,"The Church and School property of the London Mission was entirely destroyed by fire, and the premises in which we now stand was the home of a Boxer leader, and were, after the relief of the legations, occupied by this mission and its host of homeless refugees which we will show you soon.",2,Impact of Conflict and Migration
1992,92,2,14,Missionary Work,At the request of Miss Smith the members of both groups hurried to their several apartments to don their best gowns and frills to appear before the foreigner's picture-making device.,0,Cultural Exchange and Interaction
1993,92,2,14,Missionary Work,"It seemed to be their highest pleasure to do Miss Smith's will, and well it might be; she had led them through fire and siege and was then feeding them on the results of her zealous efforts.",1,Social Structures and Gender Roles
1994,92,2,14,Missionary Work,"Have you discerned in these Manchu faces a much lighter complexion and more prominent noses, and that their countenances generally indicate greater intellectual capacity?",0,Cultural Exchange and Interaction
1995,92,2,14,Missionary Work,"And I must tell you that some authorities consider the Manchus the most improvable race in central Asia, and possibly on the Continent, and many consider their administration of the government in general as superior to that of the native sovereigns, notwithstanding the maladministration of the present Empress.",2,Impact of Conflict and Migration
1996,92,2,14,Missionary Work,These are really the descendants of those vigorous Oriental Northmen who compelled the Chinese to build the Great Wall the Tartars.,2,Impact of Conflict and Migration
1997,92,2,14,Missionary Work,"You will notice some difference in their dress, a different style of shoe, a different way of arranging the hair.",0,Cultural Exchange and Interaction
1998,92,2,14,Missionary Work,"Those shoes appear clumsy and inconvenient, and those huge cloth-covered blocks for soles are clumsy; but the marvelous fineness of the embroidered uppers quite atones for the heavy soles.",0,Cultural Exchange and Interaction
1999,92,2,14,Missionary Work,The Manchu women have shown to the Chinese women the advantages of natural feet over bound feet for two hundred and fifty years without any noticeable effect.,1,Social Structures and Gender Roles
2000,92,2,14,Missionary Work,"They look sturdy and unsentimental, but to see that they are not destitute of the poetic fancy we need only refer to their ancient books of poetry in which we shall find expressed all the finer feelings of the human heart that are found in poems of the present time.",0,Cultural Exchange and Interaction
2001,92,2,14,Missionary Work,I would like to show you while in the presence of these ladies some verses of Chinese poetry written about eight hundred years before Christ and freely translated into English by the eminent Dr. Legge.,0,Cultural Exchange and Interaction
2002,92,2,14,Missionary Work,Poetry and the fair sex are so often associated that no better opportunity will offer for presenting examples of the former than when we are in the presence of the latter.,1,Social Structures and Gender Roles
2003,92,2,14,Missionary Work,"The great book of Chinese poems is called the Shu King, and from it we give the following madrigal: Maiden fair, so sweet, retiring, At the tryst I wait for thee; Still I pause in doubt, inquiring Why thou triflest thus with me.",1,Social Structures and Gender Roles
2004,92,2,14,Missionary Work,"In the meadows sought we flowers, Thus she gave me-beauteous, rare; Far above the gift there towers The dear giver-lovelier, fair!",1,Social Structures and Gender Roles
2005,92,2,14,Missionary Work,"And here is a little poem called Kan-tang, or the Sweet Pear Tree,"" written by a contemporary of Saul, and which seems to be an exact counterpart of ""Woodman Spare That Tree"":",0,Cultural Exchange and Interaction
2006,92,2,14,Missionary Work,"2. O clip not that sweet pear-tree! Each twig and leaflet spare'Tis sacred now, Since the lord of Shao, When weary, rested him there.",2,Impact of Conflict and Migration
2007,92,2,14,Missionary Work,"3. O touch not that sweet pear-tree! Bend not a twig of it now; There long ago, As the stories show Oft halted the chief of Shao.",0,Cultural Exchange and Interaction
2008,92,2,14,Missionary Work,"The following are two stanzas directed against a certain Mrs. Pao Sz, a mischief-maker in the court of King Yu; they give a wicked thrust at the poor women folk by some disgruntled member of the long-haired fraternity who lived over seven hundred years B. C.-or may be they are by a rustic poet in the Province of Kwei-Chow where the custom of the Couvade prevails.",1,Social Structures and Gender Roles
2009,92,2,14,Missionary Work,"The Couvade is the custom whereby a mother gets up at once after the birth of a child and performs her usual work, while the father takes to bed for a month with the baby.",1,Social Structures and Gender Roles
2010,92,2,14,Missionary Work,To woman's tongue let scope be given And step by step to harm it leads.,1,Social Structures and Gender Roles
2011,92,2,14,Missionary Work,"Hurtful and false, their spite they wreak And when exposed their falsehood lies-The wrong they do not own, but sneak And say, ""No harm did we devise.""",1,Social Structures and Gender Roles
2012,92,2,14,Missionary Work,"The Chinese women we saw a few minutes ago have gone to the ruins of the London Mission, a short distance in the rear of this place; these Manchu women now go to the same place, and we shall follow.",0,Cultural Exchange and Interaction
2013,92,2,14,Missionary Work,There we shall find assembled about the ruins of the church and school several hundred members of the Mission.,0,Cultural Exchange and Interaction
2021,93,4,14,Missionary Work,The women and children are assembled here on the ruins of the burned church; the men stand by themselves farther away.,1,Social Structures and Gender Roles
2022,93,4,14,Missionary Work,"There stood in the court in which we saw the Chinese and Manchurian women, five silk umbrellas which they and their friends had presented to her as evidences of their gratitude, for, as previously explained, the umbrella is the usual object given in token of especial regard.",0,Cultural Exchange and Interaction
