,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_class,sentence_class_name
1093,46,2,13,Military and Naval Defenses,"The shield of the gun next to this, on our left, was penetrated by a three-inch shell, and the brains and blood of the gunner remained spattered on the breach of the gun.",3,Military History and Technology
1094,46,2,13,Military and Naval Defenses,"This guard you see to our right, neatly dressed in white with his LeeMetford rifle at his side, is a British Marine.",3,Military History and Technology
1163,50,4,13,Military and Naval Defenses,"From here I went south again into the British Concession to the public water hydrant, where the soldiers of the Allies and the natives mingled.",3,Military History and Technology
1164,50,4,13,Military and Naval Defenses,"See the red lines connected with the number 51, a short distance to the left of our former position by the river (Stereograph 49).",3,Military History and Technology
1191,51,6,13,Military and Naval Defenses,"Let us climb now to our lookout point on the German Club building, to look over the territory lying between the two red lines having the number 52 at their ends.",3,Military History and Technology
1241,53,4,13,Military and Naval Defenses,"For a few minutes we shall leave our position here and take another on the tower of the Taku Lighter Company's building, from which we shall look across the Pei-ho to the East Arsenal.",3,Military History and Technology
1242,53,4,13,Military and Naval Defenses,"On the map our new field of vision is given by the red lines connected with the number 54, which branch from the west bank of the river to the right-hand map margin.",1,Navigation and Transportation
1313,59,2,13,Military and Naval Defenses,"We entered there from our left, turned in this direction and ascended the wall at that inclined causeway at the right of the Japanese soldiers on the wall.",3,Military History and Technology
1321,59,4,13,Military and Naval Defenses,"We will pass along to that projecting point on the wall, at the right of the Japanese soldier, and face in this direction, that we may see a continuation of the wall back of us and the aspect of the street running parallel with it down on our right.",2,Urban and Palace Architecture
1322,59,4,13,Military and Naval Defenses,"On the map see red lines, connected with the number 60, which branch to the east from near the South Gate.",0,Military Architecture and Fortifications
1358,61,3,13,Military and Naval Defenses,"After an interval of three days we return to the South Gate and stand again on the wall over the gate and look directly north, toward the heart of the city.",2,Urban and Palace Architecture
1394,64,4,13,Military and Naval Defenses,"Notice the building on our left with the American flag flying over it; it is the headquarters of the Quartermaster's Department, and I call your attention to it because when I am ready to start for Pekin I must come to this office and present a letter to General Chaffee from the State Department at Washington in order to get from him a permit for transportation on one of the commandeered small cargo junks which sail from the landing before that office.",1,Navigation and Transportation
1395,64,4,13,Military and Naval Defenses,You can see some of these boats now at the landing beyond that great mound of army supplies over which the flag is flying.,1,Navigation and Transportation
1396,64,4,13,Military and Naval Defenses,"You will notice two of our own soldier boys whose free and easy manner and comfortable negligée has occasionally elicited unfavorable criticism from foreigners, this rough and ready undress being regarded as slovenly and unmilitary, especially in parade, but we believe in sacrificing appearance for the best fighting conditions.",3,Military History and Technology
1397,64,4,13,Military and Naval Defenses,"They scrambled to balance themselves on this perch; they swore at the coolie to ""hold still""; they wanted to go into pictorial history, and here they are statuesque as you please, with the drollest of wheelbarrows for a pedestal.",1,Navigation and Transportation
1398,64,4,13,Military and Naval Defenses,"Before coming here we saw the Boxer prisoners; here we see, beside the wheelbarrows, the common coolie; they appear in no way different from the Boxers, showing how largely the I-HoChuan is made up of the lower element of the population.",3,Military History and Technology
1458,67,4,13,Military and Naval Defenses,"He is immensely wealthy and has held nearly every post of honor that China could give him, though likewise at irregular intervals, he has been deprived of all position and power; his ""yellow jacket"" has been taken from him, and his head has been in danger.",4,Political Landscape
1459,67,4,13,Military and Naval Defenses,"In three successive literary examinations he stood first, and in 1847 was enrolled in the Hanlin or Imperial Academy, the highest literary degree in the empire.",4,Political Landscape
1460,67,4,13,Military and Naval Defenses,"He immediately saw the value of European military organization and equipment and formed the ""ever-victorious Force,"" a Chinese Corps, armed, drilled and disciplined according to European fashion, first under the direction of the American, Ward, and then of the celebrated Gordon.",3,Military History and Technology
1461,67,4,13,Military and Naval Defenses,Henceforth Li threw all his force and influence into the adoption in China of Western arts and sciences.,4,Political Landscape
1463,67,7,13,Military and Naval Defenses,"In 1880 he took advantage of the Russian war scare to improve the army and navy and establish the telegraph, which now comprises a network of over ten thousand miles.",3,Military History and Technology
1464,67,7,13,Military and Naval Defenses,"A short line had been built from Shanghai to Wusung, but this was bought and dismantled the next year by the government.",1,Navigation and Transportation
1465,67,7,13,Military and Naval Defenses,"Li maintained, however, the agitation for railways until in 1888, when an active beginning was made, and the work has gone steadily on ever since.",1,Navigation and Transportation
1466,67,7,13,Military and Naval Defenses,"In 1877 he bought four ironclads just built in England for the royal navy, and so laid the foundation for the present Chinese modern navy.",3,Military History and Technology
1467,67,7,13,Military and Naval Defenses,"He has likewise so cleverly managed diplomatic relations with France upon their nominal victory in the war in 1884-85 over Formosa, that China got decidedly the best of it in the net result.",4,Political Landscape
1469,67,9,13,Military and Naval Defenses,"Li Hung Chang belongs to the native party, and is ready to resist the encroachments of foreign nations with all the arts of diplomacy at his command.",4,Political Landscape
1551,68,8,13,Military and Naval Defenses,Coming from Tien-tsin we have approached the wall on the east side near the junction of the Tartar and Chinese cities.,2,Urban and Palace Architecture
1552,68,8,13,Military and Naval Defenses,"We enter here also and pass along within the Chinese City, close to the wall separating it from the Tartar City, until we reach the Ha-ta-men, or Ha-ta Gate, for our first view of the Chinese Capital.",2,Urban and Palace Architecture
1553,68,8,13,Military and Naval Defenses,"Note the two red lines which start from this gate and branch toward the left or west, each having the number 69 at its end outside the wall.",0,Military Architecture and Fortifications
1554,68,8,13,Military and Naval Defenses,"We are to stand now on the wall, at the point from which these lines start and look west over that part of the city lying between them.",2,Urban and Palace Architecture
1555,69,2,13,Military and Naval Defenses,"Here is the great wall stretching away before us toward the west, the wall which separates the Tartar from the Chinese City.",0,Military Architecture and Fortifications
1556,69,2,13,Military and Naval Defenses,"The center of the Legation, or besieged district, lies about a half mile in front of us on the right side of the wall.",3,Military History and Technology
1557,69,2,13,Military and Naval Defenses,"We entered at a gate one mile in our rear and followed along the left-hand side of this wall, passed through the gate beneath us and ascended by a causeway on the right side to the top of the wall, and then by a flight of steps to a floor in the wooden tower about thirty feet above the wall, on which we now stand.",0,Military Architecture and Fortifications
1558,69,2,13,Military and Naval Defenses,"You can see a canal or moat running parallel with the wall on our left, but it seldom contains water.",0,Military Architecture and Fortifications
1559,69,2,13,Military and Naval Defenses,"Notice particularly the gigantic proportions of this wall, much greater than those of the Great Wall of China, which are only about twenty-five feet in height and from fifteen to twenty feet in thickness, while this wall of the Tartar City is forty feet in height, fifty feet in thickness at the base and thirty-six feet at the top.",0,Military Architecture and Fortifications
1560,69,2,13,Military and Naval Defenses,"Note, too, the massive buttresses flanking the wall to a thickness of sixty feet at intervals of a hundred yards; it is paved on top with large gray brick and surmounted by crenelated parapets, but shrubbery and weeds cover this pavement in many places.",0,Military Architecture and Fortifications
1561,69,2,13,Military and Naval Defenses,"On the top of those flanking towers are scattered unmounted, ancient Chinese cannon, such as you may see illustrated in Webster's Pictorial Dictionary under Chinese cannon; others of a later period, but yet ancient, and mounted on rude wheels, are found in the tower on which we stand.",3,Military History and Technology
1587,69,8,13,Military and Naval Defenses,"Before we stroll along the top of this wall to a place where you can see the barricades and the Legations, I must ask you to face directly towards the north from the top of the wall, below the tower in which we are now standing.",0,Military Architecture and Fortifications
1618,70,8,13,Military and Naval Defenses,"Our position and field of vision is given on the map of Pekin by the two red lines which start from near the Water Gate in the wall between the Tartar and Chinese Cities, half a mile west of our previous positions, and extend to the north wall of the city.",3,Military History and Technology
1650,71,5,13,Military and Naval Defenses,"I should mention while we have this Legation before us that the artillery mounted on the wall of the Forbidden City was not the only artillery brought to bear on the inmates; guns were also mounted on the east wall off to our right, and toward the west near the Chien Gate.",3,Military History and Technology
1699,74,4,13,Military and Naval Defenses,"Observe again how the guards have thrown up temporary defenses; this continues for a great distance, and the replacing of these bricks and the general restoration of this wall will involve much labor for the Pekinese brick-layer.",0,Military Architecture and Fortifications
1700,74,4,13,Military and Naval Defenses,"You also meet again my unfortunate one-eyed native, correctly typifying the national lifemeek, phlegmatic and immobile.",4,Political Landscape
1783,80,3,13,Military and Naval Defenses,"The gate on which we stand is similar to the one on the opposite side of this grand court, except that it has no flanking wall and towers such as those we see.",2,Urban and Palace Architecture
1784,80,3,13,Military and Naval Defenses,"There is a vast room just behind us stored with immense quantities of swords, bows and arrows and other war material.",3,Military History and Technology
1785,80,3,13,Military and Naval Defenses,"The whole court at our feet is paved with brick, and the central drive or promenade is flagged with heavy stone, and this flagging and paving extends from the Chien Gate to and within the Palace area, a distance of three-fourths of a mile.",2,Urban and Palace Architecture
1786,80,3,13,Military and Naval Defenses,"I then told you that the guns of his battery were trained on the sacred city and the gates leading thereto, in order to clear the way for the advance of the troops.",3,Military History and Technology
1787,80,3,13,Military and Naval Defenses,If you look carefully you will discover traces of shells from Reilly's guns-grim mementoes for the Empress when she returns to the Palace; for at that time she was fleeing southward toward Paoting-Fu.,3,Military History and Technology
1792,80,5,13,Military and Naval Defenses,Before we can enter yonder sacred portal we must obtain a permit from General Chaffee or General Yamaguchi who at the time are in command of the American and Japanese forces.,3,Military History and Technology
1793,80,5,13,Military and Naval Defenses,"Very naturally after a place so important as this is thrown open for the first time in history, there is an irrepressible desire to peer within; restriction is necessary and permits are required.",2,Urban and Palace Architecture
1794,80,5,13,Military and Naval Defenses,"After some delay these are received; then a further delay is entailed because one must wait until permits have been granted to a number, when an officer is detailed to accompany the party.",3,Military History and Technology
1795,80,5,13,Military and Naval Defenses,"Previous arrangements have been made with the native caretakers of the Palace, who also must accompany us to see that nothing is taken or disturbed.",2,Urban and Palace Architecture
1796,80,6,13,Military and Naval Defenses,"We will descend and enter at that middle door, where we find a number of well-dressed court guards, who will follow us at every turn.",2,Urban and Palace Architecture
1797,80,6,13,Military and Naval Defenses,Within the court beyond we shall pass to the west side and look toward the northeast.,2,Urban and Palace Architecture
