,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_class,sentence_class_name
241,11,5,12,Harbor and Waterways,"but you will feel sure that the river before us is not named Pearl River after the pearly aspect of its waters, for you can distinctly see the yellowish muddy appearance and how the reflections are diminished thereby;",2,Water Quality and Ecology
242,11,6,12,Harbor and Waterways,"We will call that little sampan and be landed about two hundred yards to the right of what we see here, on the wall beneath that row of beautiful trees, and look back toward the river to Hongkong again.",1,Coastal Navigation and Harbor Activities
322,15,7,12,Harbor and Waterways,"Far out at sea, before entering the estuary of the great Yang-tse-Kiang, every voyager is struck by the discoloration of the water.",2,Water Quality and Ecology
323,15,7,12,Harbor and Waterways,"If countless giants of the deep had been stirring up an entire sea-bottom of yellow ocher, the water would not exhibit a more turbid yellow.",2,Water Quality and Ecology
324,15,7,12,Harbor and Waterways,"This discoloration continues far north through what is known as the Yellow Sea, and is due to the vast amount of yellow deposit from the two great rivers, the Yang-tseKiang and the Hoang Ho.",2,Water Quality and Ecology
325,15,7,12,Harbor and Waterways,"The map of China is frequently drawn on so small a scale that the location of the city of Shanghai appears to be on the sea-coast; but by the sailing course, when land is first sighted, we are yet forty miles from the city.",1,Coastal Navigation and Harbor Activities
326,15,7,12,Harbor and Waterways,When we first enter the estuary of the Yang-tse-Kiang we can but indistinctly discover a low lying land at a great distance on the horizon.,0,River and Canal Transportation
327,15,7,12,Harbor and Waterways,"After a sail of nearly twenty miles up this broad Amazon-like river, we reach the mouth of the Wusung River, where all the great ocean liners anchor to debark passengers for Shanghai.",1,Coastal Navigation and Harbor Activities
328,15,7,12,Harbor and Waterways,The city is yet twelve miles distant along this river and is reached by steam launches or by railway.,0,River and Canal Transportation
329,15,7,12,Harbor and Waterways,"The Yang-tse, at the mouth of the Wusung, is like a broad muddy lake, and in the direction of its course from the west, the horizon is a meeting of sky and water, as out at sea.",1,Coastal Navigation and Harbor Activities
330,15,7,12,Harbor and Waterways,"As we ascend the Wusung, one-story, tile-roofed, gray-brick buildings appear, with evidences of excellent cultivation everywhere.",4,Human Interaction with Waterways
331,15,7,12,Harbor and Waterways,I have said that the great ocean liners anchor at the mouth of the Wusung; yet nearly all large coasting steamers ascend the river and discharge cargo at the docks in Shanghai; even light-draught warships anchor in the river before the city.,1,Coastal Navigation and Harbor Activities
337,15,9,12,Harbor and Waterways,"First, though, let us turn to Map 5, a map of the old city of Shanghai, and the English, French and American settlements.",4,Human Interaction with Waterways
338,15,9,12,Harbor and Waterways,"Following the river shore to the Soochow Creek, and then southward along the Bund or Yangtsze road, we come to the Imperial Bank, where we are to stand first in Shanghai.",4,Human Interaction with Waterways
339,15,9,12,Harbor and Waterways,"The red lines connected with the number 16, which branch toward the north from this point, show what our field of vision is to be.",4,Human Interaction with Waterways
340,15,9,12,Harbor and Waterways,According to these lines we should have the Whangpoo River on our right and part of the row of buildings fronting the river on our left.,4,Human Interaction with Waterways
341,16,2,12,Harbor and Waterways,"It is a half-mile in width here and turns first toward the northeast, then again to the north; so that its confluence with the Yang-tse-Kiang and the anchorage of the large ocean vessels lies directly north of us in line with the direction of our vision and twelve miles distant.",0,River and Canal Transportation
342,16,2,12,Harbor and Waterways,"In our ""rikishas"" and with our wheelbarrows laden with luggage we came along a street a short distance in the rear of those far-away buildings; then, along the street before us, which is the center of the English quarter of the European settlement.",4,Human Interaction with Waterways
343,16,2,12,Harbor and Waterways,"The French quarter, which we shall see from our next position, lies behind us and extends southward to the walls of the native city.",4,Human Interaction with Waterways
497,23,3,12,Harbor and Waterways,"After a half hour's walk we shall find a position on the upper floor of a native shop, from which we can overlook a long bridge of boats.",0,River and Canal Transportation
646,31,10,12,Harbor and Waterways,"We will not have time to go within that old wall which has stood there for two thousand years; you see it is after the fashion of every Chinese wall, and having seen one you have seen all.",4,Human Interaction with Waterways
647,31,10,12,Harbor and Waterways,"But here you obtain a good view of China's most celebrated artificial waterway, the Imperial Canal, which extends from Hangchow to Pekin, a distance of seven hundred miles.",0,River and Canal Transportation
648,31,10,12,Harbor and Waterways,In its long stretches through the country it is often very narrow and shallow; yet it has long been a very important means of both travel and transportation.,0,River and Canal Transportation
649,31,11,12,Harbor and Waterways,"But this Imperial Canal is not only important as a means of transit; it is well supplied with many varieties of excellent fish, fish being one of the three staples of animal food, the other two being the hog and the duck.",3,Aquatic Life and Fishing
650,31,11,12,Harbor and Waterways,"By entering a boat down there on the canal and swinging to the right and sailing out of the town a mile or two where the canal is still wide, I may show you one of the strangest and rarest methods of capturing fish you have ever seen-a method much cleverer and much more successful than that which provoked the humorous sarcasm that ""an angler is a rod with a fly at one end and a fool at the other ""-it is fishing with cormorants.",3,Aquatic Life and Fishing
670,32,4,12,Harbor and Waterways,"From this fishing-scene we will follow the Imperial Canal back to a picturesque bridge near the south wall of the city, where we will step ashore for a better view and where we can see the kinds of boats that ply along this great waterway.",0,River and Canal Transportation
772,37,3,12,Harbor and Waterways,"You can see the height of the banks, showing the depth of the soil, and the canal, which was originally a creek or river, is here quite deep, and this continues until we reach the high lands.",4,Human Interaction with Waterways
773,37,3,12,Harbor and Waterways,"A typical craft from the interior, propelled by a large sculling oar on one side of the boat, is passing down on the other side; it is probably on its way down to Hangkow or other of the great near-by cities, with farm produce.",0,River and Canal Transportation
774,37,3,12,Harbor and Waterways,"You may know by the glossy surface of the water that there is no breeze for our sails; therefore, the tow-line is thrown out, the gang-plank is hauled in and we move slowly on our way.",0,River and Canal Transportation
775,37,3,12,Harbor and Waterways,"Our meek little cook had prepared for us a breakfast that would satisfy anyone but a man who has no business to travel; and now he was busy in the galley, which was, indeed, more a hole than a galley, preparing our second meal.",4,Human Interaction with Waterways
776,37,3,12,Harbor and Waterways,"When it was on the table it quite astonished us, and while we ate we eulogized the cook and made, I fear, some unflattering remarks about French chefs.",4,Human Interaction with Waterways
777,37,3,12,Harbor and Waterways,"A light breeze, at times, enabled us to use our sail, and when the wind failed the coolies resorted to the cumbersome sculling oars.",0,River and Canal Transportation
778,37,3,12,Harbor and Waterways,"We made the farther side of the lake a little after nightfall, where we entered a second canal, in which we tied up, our crew not being able to work continuously day and night.",0,River and Canal Transportation
779,37,3,12,Harbor and Waterways,"On the following day, after we had been several hours in this canal, we entered a small fishing village where the banks of the canal were lined with villagers of both sexes in charge of ""lift-nets.""",0,River and Canal Transportation
780,37,3,12,Harbor and Waterways,"This lift-net may be seen in every port of China; it consists of a horizontal net about twenty feet square, attached to a bamboo frame-work projecting over the water from the shore; it is lowered and raised from the shore, and each net requires one attendant; it is lowered until it sinks to the bottom, where it remains for a time, or until fish have assembled over it, when it is raised for a draught of them.",3,Aquatic Life and Fishing
781,37,3,12,Harbor and Waterways,"This was a novel and interesting scene and we ran our house-boat ashore, thinking to obtain a view of the villagers in their droll piscatory vocation.",3,Aquatic Life and Fishing
782,37,3,12,Harbor and Waterways,"I planted my camera in a suitable position, when, instantly, along the whole line, they left their nets and came pell-mell toward us and around us.",3,Aquatic Life and Fishing
783,37,3,12,Harbor and Waterways,"We called our ""boy"" (every servant is called a ""boy in the East) to persuade them to stand away from the camera; his appeal had no effect; their curiosity increased and the crowd increased; they at once showed an unfriendly manner; one fellow landed from a boat and came strutting forward with an air of importance and authority and lifted the cloth of the camera to see what was under it.",4,Human Interaction with Waterways
784,37,3,12,Harbor and Waterways,"I took it out of his hands and motioned him back; he straightened up, swelled his chest, compressed his lips and dove his head under the cloth; no self-respecting photographer can brook any liberties with his apparatus.",4,Human Interaction with Waterways
785,37,3,12,Harbor and Waterways,"He swelled up in importance again, but kept two yards. off; his dignity was damaged; he looked vengeance and sneeringly cried out, ""Fanqwei! fanqwei!""",4,Human Interaction with Waterways
786,37,3,12,Harbor and Waterways,"There was no possibility of getting a picture, the crowd was rapidly increasing, and the half-mile line of nets was deserted.",3,Aquatic Life and Fishing
787,37,3,12,Harbor and Waterways,We started for our boat; but no sooner had we emerged from the crowd than we were greeted by a volley of mud and lumps of CHINA THROUGH THE STEREOSCOope. clay (there were no stones).,4,Human Interaction with Waterways
788,37,3,12,Harbor and Waterways,"In a mood to even up honors, we brought our guns on deck and donned our cartridge belts; there was a silent but hurried retreat all along the line.",5,Impact of Conflict on Waterways
789,37,3,12,Harbor and Waterways,"I gave Childs my gun to carry, took my camera, went on shore and we advanced to the place from which we had retreated: but like the clans of Culloden, ""they were scattered in flight.""",4,Human Interaction with Waterways
790,37,3,12,Harbor and Waterways,"This showed, as has been shown in a thousand other instances, that the Chinese lack the fighting instinct, or, in other words, that they are cowards; but sometimes will fight a little with ten to one.",4,Human Interaction with Waterways
791,37,3,12,Harbor and Waterways,"Childs said, on our return, that he had heard of the ""Battle of the Roses,"" but he had never anticipated a ""Battle of Mud.""",4,Human Interaction with Waterways
792,37,3,12,Harbor and Waterways,"A village is often composed of a clan, or family line, where one disposition characterizes the whole village; here we had fallen in with an anti-foreign breed and as soon as we reached our boat, our order to the captain was: ""Walkee, walkee, chop, chop!"" (Start at once).",4,Human Interaction with Waterways
902,39,6,12,Harbor and Waterways,"We will now turn away from our ordeal of stone and mud and omit any mention of our return voyage until we reach Kinkow, the place, you will remember, where I showed you our little house-boat and where we made our first stop after starting out on our trip; the place also where dwelt a mandarin, for whose entertainment my companion showed some forethought when laying in a supply of food at Hankow.",4,Human Interaction with Waterways
903,39,6,12,Harbor and Waterways,"This smaller river, on our arrival, was congested with all sorts of native boats, including a fleet of native river gun-boats commanded by a naval mandarin, or, perhaps I should say, a river admiral.",0,River and Canal Transportation
904,39,6,12,Harbor and Waterways,"My friend, on some previous occasion, met this mandarin and knew something of his predilections for Western stimulants.",4,Human Interaction with Waterways
905,39,6,12,Harbor and Waterways,"After our arrival, we dispatched our ""boy"" to find him, on learning he had left his war-junk for some part of the city.",4,Human Interaction with Waterways
906,39,6,12,Harbor and Waterways,He was soon found; he returned to his fleet and received us on board his flag-junk with great cordiality.,4 ,Human Interaction with Waterways
907,39,6,12,Harbor and Waterways,"He could not speak a word of English, but being very jovial and intelligent, the extent and success of our pantomimic communication was really wonderful; then, when pantomime was inadequate, we fell back upon our boy's ""pigeon"" English.",4,Human Interaction with Waterways
1095,46,3,12,Harbor and Waterways,All steamers with cargo and passengers for Tien-tsin and Pekin proceed five miles beyond Taku to Tongku.,1,Coastal Navigation and Harbor Activities
1096,46,3,12,Harbor and Waterways,"We shall now follow the narrow, winding Pei-ho to the latter place and from the deck of our steamer at the landing look out upon the ravages of war.",5,Impact of Conflict on Waterways
1508,67,22,12,Harbor and Waterways,"Turning to Map No. 2, the map of Eastern China, we trace the part of our route just before us by the red line which runs from Tien-tsin to Pekin.",4,Human Interaction with Waterways
1509,67,22,12,Harbor and Waterways,"A short distance from Tien-tsin we find the number 68 in a circle, both in red, with a zig-zag line running to our route line.",4,Human Interaction with Waterways
