,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_class,sentence_class_name
271,13,3,22,Trade and Commerce,"I can vouch furthermore for the prohibitive duties put upon it in our own country, for while the six small vials were valueless to me and to everybody, the custom-house appraiser in New York, ignorant of the contents of the tiny bottles, called them medical preparations and taxed me one dollar and fifty cents duty.",0,International Trade and Commerce
272,13,4,22,Trade and Commerce,"You will not fail to notice that Scott's Codfish man, notwithstanding his piscatory impedimenta, has found his way to Canton, as he has to most parts of the world, and, without doubt, he has brought with him a supply of the universal emulsion.",0,International Trade and Commerce
312,15,4,22,Trade and Commerce,"should you desire to make further exploration in this great city on the Pearl River, many other stereographed places may be had of Underwood & Underwood that will enable you to return and visit again this great emporium of the East.",1,Urban Landscapes and Infrastructure
345,16,4,22,Trade and Commerce,"The well-paved streets lined with shade-trees, and the green lawns near the river, in the distance, are not Chinese.",2,Cultural Comparisons
346,16,4,22,Trade and Commerce,"Just beyond, at the end of that promenade next the water, you see a small, round dome that is just within a paling that surrounds beautiful public gardens.",1,Urban Landscapes and Infrastructure
347,16,4,22,Trade and Commerce,"Those tall posts bearing myriad wires that span the streets tell of a busy, ceaseless, commercial enterprise that is not Chinese.",1,Urban Landscapes and Infrastructure
348,16,4,22,Trade and Commerce,"Those dismasted clipperhulls in the river are not junks, but old ""have-beens"" refitted to receive cargoes of opium, which, owing to heavy duties, is not landed but held in these hulls for reshipment.",0,International Trade and Commerce
349,16,4,22,Trade and Commerce,"So you must see that on the river-front, at least, little can be seen to tell you we are in China or in even the Orient.",2,Cultural Comparisons
350,16,4,22,Trade and Commerce,"A few things, however, are not quite familiar to Western eyes-the sampans and house-boats are huddled along the waterfront and around the landing-stages.",2,Cultural Comparisons
351,16,4,22,Trade and Commerce,"The ""rikishas "" ""are bounding along the street below us, drawn by Chinese coolies or ""rikisha-men.""",1,Urban Landscapes and Infrastructure
352,16,4,22,Trade and Commerce,You see one of them below us bowling along at a lively gait with a European gentleman on the seat.,2,Cultural Comparisons
356,16,6,22,Trade and Commerce,"The post and cable offices are on this street, to our left, between us and the public gardens; the Custom-house, the banks and most of the principal offices are here also.",1,Urban Landscapes and Infrastructure
357,16,6,22,Trade and Commerce,You would like to know whether European Shanghai is confined to this street along the river?,1,Urban Landscapes and Infrastructure
358,16,6,22,Trade and Commerce,"You may travel westward or away from the river for a mile and still be within a densely populous city; but only a few streets away from the front will you find modern buildings; beyond this, although still within the European quarter, you will find the buildings and population largely Chinese.",1,Urban Landscapes and Infrastructure
359,16,6,22,Trade and Commerce,"In this city we have the best opportunity possible of comparing and contrasting the East and the West, Chinese civilization with European; but before making further comparison we will change our position to the tower of the Customhouse, which is a little behind the large building beyond the trees on our left.",2,Cultural Comparisons
360,16,6,22,Trade and Commerce,"From that point we shall look in the opposite direction, southward, and up the river toward the native city.",1,Urban Landscapes and Infrastructure
363,17,3,22,Trade and Commerce,"That fine building on the right-hand side of the street is the Imperial Bank of China, and we looked from that dormer window in this direction toward the north.",1,Urban Landscapes and Infrastructure
364,17,3,22,Trade and Commerce,"I think we can see the English flag on the first one and the French red, white and blue on the signal staff by the black ball.",2,Cultural Comparisons
384,17,5,22,Trade and Commerce,"Do you remember that when we were at Hongkong I told you that a building for storing goods. is called a ""godown"" in the East?",2,Cultural Comparisons
385,17,5,22,Trade and Commerce,When I returned from the north of China I was obliged to store my luggage in those godowns until I had complied with the tedious Custom-house requirements.,0,International Trade and Commerce
386,17,5,22,Trade and Commerce,"While looking in this direction permit me to remind you that in a few days we shall make a trip from Shanghai to Ningpo, and when we go we shall take that first large white steamer lying on the hither side of the godowns.",0,International Trade and Commerce
387,17,5,22,Trade and Commerce,"If that great hull were filled with opium at ten dollars per pound, a moderate wholesale price, it would be worth a risky, piratical ""hold-up.""",0,International Trade and Commerce
1468,67,8,22,Trade and Commerce,"Under his encouragement joint stock companies have been organized for various industrial enterprises, such as silk, cotton, wool, glass and iron manufactures.",0,International Trade and Commerce
